latitude,longitude,date,count
32.5,-117,2005-01-03,16
32.5,-117,2005-01-07,23
32.5,-117,2005-01-08,24
32.5,-117,2005-01-09,24
32.5,-117,2005-01-10,24
32.5,-117,2005-01-11,18
32.5,-117,2005-02-11,24
32.5,-117,2005-02-12,21
32.5,-117,2005-02-15,24
32.5,-117,2005-02-18,24
32.5,-117,2005-02-19,15
32.5,-117,2005-02-21,22
32.5,-117,2005-03-20,20
32.5,-117,2005-03-21,16
32.5,-117,2005-03-22,12
32.5,-117,2005-04-22,12
32.5,-117,2005-04-28,20
32.5,-117,2005-05-17,13
32.5,-117,2005-06-18,24
32.5,-117,2005-06-22,23
32.5,-117,2005-06-27,13
32.5,-117,2005-07-20,17
32.5,-117,2005-07-21,21
32.5,-117,2005-09-20,18
32.5,-117,2005-09-21,15
32.5,-117,2005-09-27,20
32.5,-117,2005-10-17,17
32.5,-117,2005-11-28,16
32.5,-117,2005-12-31,24
32.75,-117.25,2005-01-03,15
32.75,-117.25,2005-01-07,20
32.75,-117.25,2005-01-08,24
32.75,-117.25,2005-01-09,24
32.75,-117.25,2005-01-10,24
32.75,-117.25,2005-01-11,17
32.75,-117.25,2005-02-11,24
32.75,-117.25,2005-02-12,19
32.75,-117.25,2005-02-15,14
32.75,-117.25,2005-02-18,24
32.75,-117.25,2005-02-19,15
32.75,-117.25,2005-02-21,22
32.75,-117.25,2005-03-20,20
32.75,-117.25,2005-03-21,15
32.75,-117.25,2005-03-22,13
32.75,-117.25,2005-04-22,12
32.75,-117.25,2005-04-28,19
32.75,-117.25,2005-05-17,12
32.75,-117.25,2005-06-17,16
32.75,-117.25,2005-06-18,24
32.75,-117.25,2005-06-22,23
32.75,-117.25,2005-06-27,12
32.75,-117.25,2005-07-20,17
32.75,-117.25,2005-07-21,21
32.75,-117.25,2005-09-20,18
32.75,-117.25,2005-09-21,15
32.75,-117.25,2005-09-27,18
32.75,-117.25,2005-10-17,17
32.75,-117.25,2005-11-28,16
32.75,-117.25,2005-12-31,24
33,-117.25,2005-01-03,16
33,-117.25,2005-01-07,18
33,-117.25,2005-01-08,24
33,-117.25,2005-01-09,24
33,-117.25,2005-01-10,24
33,-117.25,2005-01-11,17
33,-117.25,2005-02-11,24
33,-117.25,2005-02-12,19
33,-117.25,2005-02-18,24
33,-117.25,2005-02-19,15
33,-117.25,2005-02-21,22
33,-117.25,2005-03-20,20
33,-117.25,2005-03-22,14
33,-117.25,2005-04-28,19
33,-117.25,2005-06-17,17
33,-117.25,2005-06-18,24
33,-117.25,2005-06-21,14
33,-117.25,2005-06-22,23
33,-117.25,2005-07-20,16
33,-117.25,2005-07-21,20
33,-117.25,2005-09-20,18
33,-117.25,2005-09-21,15
33,-117.25,2005-09-27,17
33,-117.25,2005-10-17,17
33,-117.25,2005-11-28,17
33,-117.25,2005-12-28,12
33,-117.25,2005-12-31,24
33.25,-117.5,2005-01-03,15
33.25,-117.5,2005-01-07,17
33.25,-117.5,2005-01-08,24
33.25,-117.5,2005-01-09,24
33.25,-117.5,2005-01-10,24
33.25,-117.5,2005-01-11,16
33.25,-117.5,2005-02-11,24
33.25,-117.5,2005-02-12,15
33.25,-117.5,2005-02-18,24
33.25,-117.5,2005-02-19,14
33.25,-117.5,2005-02-21,22
33.25,-117.5,2005-03-20,18
33.25,-117.5,2005-03-22,16
33.25,-117.5,2005-04-28,18
33.25,-117.5,2005-05-09,14
33.25,-117.5,2005-06-17,18
33.25,-117.5,2005-06-18,24
33.25,-117.5,2005-06-21,15
33.25,-117.5,2005-06-22,23
33.25,-117.5,2005-07-20,15
33.25,-117.5,2005-07-21,17
33.25,-117.5,2005-09-20,18
33.25,-117.5,2005-09-27,16
33.25,-117.5,2005-10-17,17
33.25,-117.5,2005-11-28,17
33.25,-117.5,2005-12-01,12
33.25,-117.5,2005-12-27,12
33.25,-117.5,2005-12-28,12
33.25,-117.5,2005-12-30,12
33.25,-117.5,2005-12-31,24
33.5,-117.75,2005-01-03,14
33.5,-117.75,2005-01-07,17
33.5,-117.75,2005-01-08,24
33.5,-117.75,2005-01-09,24
33.5,-117.75,2005-01-10,24
33.5,-117.75,2005-01-11,15
33.5,-117.75,2005-02-11,24
33.5,-117.75,2005-02-12,12
33.5,-117.75,2005-02-18,24
33.5,-117.75,2005-02-19,14
33.5,-117.75,2005-02-21,22
33.5,-117.75,2005-03-20,18
33.5,-117.75,2005-03-22,17
33.5,-117.75,2005-04-28,17
33.5,-117.75,2005-05-09,15
33.5,-117.75,2005-06-17,19
33.5,-117.75,2005-06-18,24
33.5,-117.75,2005-06-21,15
33.5,-117.75,2005-06-22,23
33.5,-117.75,2005-07-20,16
33.5,-117.75,2005-07-21,15
33.5,-117.75,2005-09-20,18
33.5,-117.75,2005-09-27,15
33.5,-117.75,2005-10-17,17
33.5,-117.75,2005-11-03,13
33.5,-117.75,2005-11-07,13
33.5,-117.75,2005-11-08,12
33.5,-117.75,2005-11-28,17
33.5,-117.75,2005-12-01,15
33.5,-117.75,2005-12-27,16
33.5,-117.75,2005-12-28,13
33.5,-117.75,2005-12-30,12
33.5,-117.75,2005-12-31,24
33.75,-118.25,2005-01-03,12
33.75,-118.25,2005-01-07,17
33.75,-118.25,2005-01-08,24
33.75,-118.25,2005-01-09,24
33.75,-118.25,2005-01-10,24
33.75,-118.25,2005-01-11,14
33.75,-118.25,2005-02-11,24
33.75,-118.25,2005-02-18,23
33.75,-118.25,2005-02-19,15
33.75,-118.25,2005-02-21,19
33.75,-118.25,2005-03-20,17
33.75,-118.25,2005-03-21,12
33.75,-118.25,2005-03-22,19
33.75,-118.25,2005-04-28,18
33.75,-118.25,2005-05-09,21
33.75,-118.25,2005-06-17,21
33.75,-118.25,2005-06-18,14
33.75,-118.25,2005-06-21,15
33.75,-118.25,2005-06-22,14
33.75,-118.25,2005-07-20,16
33.75,-118.25,2005-07-21,18
33.75,-118.25,2005-09-20,18
33.75,-118.25,2005-09-27,13
33.75,-118.25,2005-10-17,17
33.75,-118.25,2005-11-03,13
33.75,-118.25,2005-11-07,14
33.75,-118.25,2005-11-08,17
33.75,-118.25,2005-11-28,17
33.75,-118.25,2005-12-01,18
33.75,-118.25,2005-12-27,13
33.75,-118.25,2005-12-28,12
33.75,-118.25,2005-12-30,13
33.75,-118.25,2005-12-31,24
33.75,-118,2005-01-03,13
33.75,-118,2005-01-07,15
33.75,-118,2005-01-08,24
33.75,-118,2005-01-09,24
33.75,-118,2005-01-10,24
33.75,-118,2005-01-11,15
33.75,-118,2005-02-11,24
33.75,-118,2005-02-18,24
33.75,-118,2005-02-19,14
33.75,-118,2005-02-21,21
33.75,-118,2005-03-20,18
33.75,-118,2005-03-22,18
33.75,-118,2005-04-28,17
33.75,-118,2005-05-09,20
33.75,-118,2005-06-17,21
33.75,-118,2005-06-18,16
33.75,-118,2005-06-21,15
33.75,-118,2005-06-22,22
33.75,-118,2005-07-20,15
33.75,-118,2005-07-21,15
33.75,-118,2005-09-20,18
33.75,-118,2005-09-27,14
33.75,-118,2005-10-17,17
33.75,-118,2005-11-03,13
33.75,-118,2005-11-07,20
33.75,-118,2005-11-08,15
33.75,-118,2005-11-28,17
33.75,-118,2005-12-01,18
33.75,-118,2005-12-27,17
33.75,-118,2005-12-28,13
33.75,-118,2005-12-30,13
33.75,-118,2005-12-31,24
34,-119,2005-01-07,16
34,-119,2005-01-08,23
34,-119,2005-01-09,24
34,-119,2005-01-10,24
34,-119,2005-01-11,13
34,-119,2005-02-11,24
34,-119,2005-02-18,18
34,-119,2005-02-19,15
34,-119,2005-02-21,18
34,-119,2005-03-20,15
34,-119,2005-03-21,13
34,-119,2005-03-22,24
34,-119,2005-03-28,12
34,-119,2005-04-28,17
34,-119,2005-05-09,21
34,-119,2005-05-18,12
34,-119,2005-06-17,21
34,-119,2005-06-18,13
34,-119,2005-07-20,12
34,-119,2005-07-21,20
34,-119,2005-09-20,18
34,-119,2005-10-17,17
34,-119,2005-11-07,22
34,-119,2005-11-08,17
34,-119,2005-11-28,17
34,-119,2005-12-01,23
34,-119,2005-12-22,12
34,-119,2005-12-30,15
34,-119,2005-12-31,24
34,-118.75,2005-01-07,16
34,-118.75,2005-01-08,23
34,-118.75,2005-01-09,24
34,-118.75,2005-01-10,24
34,-118.75,2005-01-11,13
34,-118.75,2005-02-11,24
34,-118.75,2005-02-18,21
34,-118.75,2005-02-19,15
34,-118.75,2005-02-21,19
34,-118.75,2005-03-20,17
34,-118.75,2005-03-21,12
34,-118.75,2005-03-22,24
34,-118.75,2005-03-28,12
34,-118.75,2005-04-28,17
34,-118.75,2005-05-09,22
34,-118.75,2005-06-17,21
34,-118.75,2005-06-18,13
34,-118.75,2005-07-20,13
34,-118.75,2005-07-21,20
34,-118.75,2005-09-20,18
34,-118.75,2005-10-17,17
34,-118.75,2005-11-07,22
34,-118.75,2005-11-08,18
34,-118.75,2005-11-28,17
34,-118.75,2005-12-01,23
34,-118.75,2005-12-27,12
34,-118.75,2005-12-30,14
34,-118.75,2005-12-31,24
34,-118.5,2005-01-03,12
34,-118.5,2005-01-07,16
34,-118.5,2005-01-08,24
34,-118.5,2005-01-09,24
34,-118.5,2005-01-10,24
34,-118.5,2005-01-11,13
34,-118.5,2005-02-11,24
34,-118.5,2005-02-18,22
34,-118.5,2005-02-19,15
