latitude,longitude,date,count
32.5,-117,2006-01-01,21
32.5,-117,2006-01-02,24
32.5,-117,2006-02-27,13
32.5,-117,2006-02-28,22
32.5,-117,2006-03-06,15
32.5,-117,2006-03-28,20
32.5,-117,2006-03-29,12
32.5,-117,2006-04-03,20
32.5,-117,2006-04-04,24
32.5,-117,2006-04-05,19
32.5,-117,2006-04-14,20
32.5,-117,2006-06-13,12
32.5,-117,2006-07-16,15
32.5,-117,2006-10-01,16
32.5,-117,2006-10-02,24
32.5,-117,2006-10-04,20
32.5,-117,2006-10-05,24
32.75,-117.25,2006-01-01,20
32.75,-117.25,2006-01-02,24
32.75,-117.25,2006-02-27,13
32.75,-117.25,2006-02-28,21
32.75,-117.25,2006-03-06,14
32.75,-117.25,2006-03-07,15
32.75,-117.25,2006-03-28,21
32.75,-117.25,2006-03-29,12
32.75,-117.25,2006-04-03,20
32.75,-117.25,2006-04-04,24
32.75,-117.25,2006-04-05,19
32.75,-117.25,2006-04-14,20
32.75,-117.25,2006-05-20,15
32.75,-117.25,2006-05-21,12
32.75,-117.25,2006-07-16,13
32.75,-117.25,2006-10-01,16
32.75,-117.25,2006-10-02,24
32.75,-117.25,2006-10-05,14
33,-117.25,2006-01-01,16
33,-117.25,2006-01-02,24
33,-117.25,2006-02-27,13
33,-117.25,2006-02-28,20
33,-117.25,2006-03-06,15
33,-117.25,2006-03-07,17
33,-117.25,2006-03-28,21
33,-117.25,2006-04-03,20
33,-117.25,2006-04-04,24
33,-117.25,2006-04-05,19
33,-117.25,2006-04-11,14
33,-117.25,2006-04-14,20
33,-117.25,2006-05-20,21
33,-117.25,2006-05-21,12
33,-117.25,2006-10-01,16
33,-117.25,2006-10-02,24
33.25,-117.5,2006-01-01,17
33.25,-117.5,2006-01-02,24
33.25,-117.5,2006-02-27,13
33.25,-117.5,2006-02-28,19
33.25,-117.5,2006-03-06,15
33.25,-117.5,2006-03-07,16
33.25,-117.5,2006-03-28,21
33.25,-117.5,2006-04-03,20
33.25,-117.5,2006-04-04,24
33.25,-117.5,2006-04-05,19
33.25,-117.5,2006-04-11,14
33.25,-117.5,2006-04-14,20
33.25,-117.5,2006-05-20,22
33.25,-117.5,2006-05-21,12
33.25,-117.5,2006-09-15,16
33.25,-117.5,2006-10-01,20
33.25,-117.5,2006-10-02,24
33.5,-117.75,2006-01-01,16
33.5,-117.75,2006-01-02,24
33.5,-117.75,2006-02-27,13
33.5,-117.75,2006-02-28,19
33.5,-117.75,2006-03-06,16
33.5,-117.75,2006-03-07,13
33.5,-117.75,2006-03-28,21
33.5,-117.75,2006-04-03,21
33.5,-117.75,2006-04-04,24
33.5,-117.75,2006-04-05,19
33.5,-117.75,2006-04-11,14
33.5,-117.75,2006-04-14,20
33.5,-117.75,2006-05-20,24
33.5,-117.75,2006-05-21,12
33.5,-117.75,2006-09-15,16
33.5,-117.75,2006-10-01,21
33.5,-117.75,2006-10-02,24
33.75,-118.25,2006-01-01,14
33.75,-118.25,2006-01-02,24
33.75,-118.25,2006-02-27,13
33.75,-118.25,2006-02-28,17
33.75,-118.25,2006-03-06,16
33.75,-118.25,2006-03-28,22
33.75,-118.25,2006-04-03,23
33.75,-118.25,2006-04-04,24
33.75,-118.25,2006-04-05,19
33.75,-118.25,2006-04-11,14
33.75,-118.25,2006-04-12,12
33.75,-118.25,2006-04-14,20
33.75,-118.25,2006-05-20,20
33.75,-118.25,2006-05-21,12
33.75,-118.25,2006-09-15,14
33.75,-118.25,2006-10-01,21
