latitude,longitude,date,count
32.5,-117,2003-02-11,22
32.5,-117,2003-02-12,24
32.5,-117,2003-02-13,16
32.5,-117,2003-02-25,17
32.5,-117,2003-03-15,19
32.5,-117,2003-04-14,21
32.5,-117,2003-04-15,13
32.5,-117,2003-05-03,24
32.5,-117,2003-05-13,16
32.5,-117,2003-05-14,23
32.5,-117,2003-05-17,14
32.5,-117,2003-10-31,12
32.5,-117,2003-11-09,24
32.5,-117,2003-11-10,24
32.5,-117,2003-11-11,14
32.5,-117,2003-11-12,16
32.5,-117,2003-12-20,15
32.75,-117.25,2003-02-11,21
32.75,-117.25,2003-02-12,24
32.75,-117.25,2003-02-13,16
32.75,-117.25,2003-02-25,16
32.75,-117.25,2003-03-15,20
32.75,-117.25,2003-04-13,12
32.75,-117.25,2003-04-14,24
32.75,-117.25,2003-04-15,14
32.75,-117.25,2003-05-03,24
32.75,-117.25,2003-05-13,19
32.75,-117.25,2003-05-14,22
32.75,-117.25,2003-05-17,15
32.75,-117.25,2003-11-09,24
32.75,-117.25,2003-11-10,24
32.75,-117.25,2003-12-20,14
32.75,-117.25,2003-12-25,12
33,-117.25,2003-02-11,20
33,-117.25,2003-02-12,23
33,-117.25,2003-02-13,16
33,-117.25,2003-02-25,15
33,-117.25,2003-03-15,20
33,-117.25,2003-04-13,12
33,-117.25,2003-04-14,24
33,-117.25,2003-04-15,14
33,-117.25,2003-05-03,24
33,-117.25,2003-05-13,19
33,-117.25,2003-05-14,22
33,-117.25,2003-05-17,16
33,-117.25,2003-08-08,13
33,-117.25,2003-11-09,24
33,-117.25,2003-11-10,24
33,-117.25,2003-12-20,14
33,-117.25,2003-12-25,12
33.25,-117.5,2003-02-11,19
33.25,-117.5,2003-02-12,22
33.25,-117.5,2003-02-13,14
33.25,-117.5,2003-02-25,13
33.25,-117.5,2003-03-15,21
33.25,-117.5,2003-04-13,16
33.25,-117.5,2003-04-14,24
33.25,-117.5,2003-04-15,14
33.25,-117.5,2003-05-03,24
33.25,-117.5,2003-05-13,19
33.25,-117.5,2003-05-14,21
33.25,-117.5,2003-05-17,16
33.25,-117.5,2003-08-08,15
33.25,-117.5,2003-11-09,24
33.25,-117.5,2003-11-10,24
33.25,-117.5,2003-12-20,16
33.25,-117.5,2003-12-25,13
33.5,-117.75,2003-02-11,18
33.5,-117.75,2003-02-12,24
33.5,-117.75,2003-03-15,22
33.5,-117.75,2003-04-13,20
33.5,-117.75,2003-04-14,24
33.5,-117.75,2003-04-15,13
33.5,-117.75,2003-05-03,24
33.5,-117.75,2003-05-13,19
33.5,-117.75,2003-05-14,22
33.5,-117.75,2003-05-17,17
33.5,-117.75,2003-08-08,14
33.5,-117.75,2003-08-13,12
33.5,-117.75,2003-11-09,24
33.5,-117.75,2003-11-10,24
33.5,-117.75,2003-12-20,16
33.5,-117.75,2003-12-25,14
33.75,-118.25,2003-02-11,18
33.75,-118.25,2003-02-12,24
33.75,-118.25,2003-03-15,23
33.75,-118.25,2003-03-27,13
33.75,-118.25,2003-04-13,21
33.75,-118.25,2003-04-14,24
33.75,-118.25,2003-04-15,12
33.75,-118.25,2003-05-03,24
33.75,-118.25,2003-05-13,19
33.75,-118.25,2003-05-14,20
33.75,-118.25,2003-05-17,17
33.75,-118.25,2003-08-13,13
33.75,-118.25,2003-08-22,14
33.75,-118.25,2003-11-09,24
33.75,-118.25,2003-11-10,15
33.75,-118.25,2003-12-20,16
33.75,-118.25,2003-12-25,16
33.75,-118,2003-02-11,17
33.75,-118,2003-02-12,23
33.75,-118,2003-03-15,22
33.75,-118,2003-04-13,21
33.75,-118,2003-04-14,24
33.75,-118,2003-04-15,12
33.75,-118,2003-05-03,24
33.75,-118,2003-05-13,19
33.75,-118,2003-05-14,21
33.75,-118,2003-05-17,17
33.75,-118,2003-08-13,15
33.75,-118,2003-08-22,15
33.75,-118,2003-11-09,24
33.75,-118,2003-11-10,17
33.75,-118,2003-12-20,16
33.75,-118,2003-12-25,17
34,-119,2003-02-11,18
34,-119,2003-02-12,23
34,-119,2003-03-15,24
34,-119,2003-04-13,21
34,-119,2003-04-14,24
34,-119,2003-05-03,24
34,-119,2003-05-14,17
34,-119,2003-05-17,17
34,-119,2003-11-09,24
34,-119,2003-12-20,20
34,-119,2003-12-25,14
34,-118.75,2003-02-11,17
34,-118.75,2003-02-12,23
34,-118.75,2003-03-15,24
34,-118.75,2003-03-27,12
34,-118.75,2003-04-13,21
34,-118.75,2003-04-14,24
34,-118.75,2003-05-03,24
34,-118.75,2003-05-14,18
34,-118.75,2003-05-17,17
34,-118.75,2003-08-13,12
34,-118.75,2003-08-22,12
34,-118.75,2003-11-09,24
34,-118.75,2003-11-10,13
34,-118.75,2003-12-20,19
34,-118.75,2003-12-25,15
34,-118.5,2003-02-11,17
34,-118.5,2003-02-12,23
34,-118.5,2003-03-15,23
34,-118.5,2003-03-27,14
34,-118.5,2003-04-13,21
34,-118.5,2003-04-14,24
34,-118.5,2003-05-03,24
34,-118.5,2003-05-13,15
34,-118.5,2003-05-14,19
34,-118.5,2003-05-17,17
34,-118.5,2003-08-13,14
34,-118.5,2003-08-22,14
34,-118.5,2003-11-09,24
34,-118.5,2003-11-10,13
34,-118.5,2003-12-20,19
34,-118.5,2003-12-25,17
34.25,-119.25,2003-02-11,17
34.25,-119.25,2003-02-12,23
34.25,-119.25,2003-03-15,24
34.25,-119.25,2003-04-13,23
34.25,-119.25,2003-04-14,24
34.25,-119.25,2003-05-03,24
34.25,-119.25,2003-05-14,13
34.25,-119.25,2003-05-17,17
34.25,-119.25,2003-11-09,23
34.25,-119.25,2003-12-06,14
34.25,-119.25,2003-12-20,19
34.25,-119.25,2003-12-25,17
34.5,-120.5,2003-02-11,17
34.5,-120.5,2003-02-12,24
34.5,-120.5,2003-03-15,19
34.5,-120.5,2003-03-27,12
34.5,-120.5,2003-04-13,24
34.5,-120.5,2003-05-02,14
34.5,-120.5,2003-05-03,24
34.5,-120.5,2003-05-26,15
34.5,-120.5,2003-11-09,17
34.5,-120.5,2003-12-13,12
34.5,-120.5,2003-12-23,14
34.5,-120.5,2003-12-25,13
34.5,-120.25,2003-02-11,17
34.5,-120.25,2003-02-12,24
34.5,-120.25,2003-03-15,20
34.5,-120.25,2003-03-27,14
34.5,-120.25,2003-04-13,24
34.5,-120.25,2003-05-02,14
34.5,-120.25,2003-05-03,24
34.5,-120.25,2003-05-26,15
34.5,-120.25,2003-11-09,17
34.5,-120.25,2003-12-23,14
34.5,-120.25,2003-12-25,13
34.5,-120,2003-02-11,17
34.5,-120,2003-02-12,24
34.5,-120,2003-03-15,20
34.5,-120,2003-03-27,14
34.5,-120,2003-04-13,24
34.5,-120,2003-04-14,12
34.5,-120,2003-05-02,14
34.5,-120,2003-05-03,24
34.5,-120,2003-05-17,13
34.5,-120,2003-05-26,15
34.5,-120,2003-11-09,18
34.5,-120,2003-12-20,13
34.5,-120,2003-12-23,13
34.5,-120,2003-12-25,13
34.5,-119.75,2003-02-11,17
34.5,-119.75,2003-02-12,24
34.5,-119.75,2003-03-15,21
34.5,-119.75,2003-03-27,14
34.5,-119.75,2003-04-13,24
34.5,-119.75,2003-04-14,14
34.5,-119.75,2003-05-02,12
34.5,-119.75,2003-05-03,24
34.5,-119.75,2003-05-17,16
34.5,-119.75,2003-08-22,12
34.5,-119.75,2003-11-09,20
34.5,-119.75,2003-12-06,19
34.5,-119.75,2003-12-20,16
34.5,-119.75,2003-12-23,13
34.5,-119.75,2003-12-25,17
34.5,-119.5,2003-02-11,17
34.5,-119.5,2003-02-12,20
34.5,-119.5,2003-02-16,13
34.5,-119.5,2003-03-15,23
34.5,-119.5,2003-03-27,14
34.5,-119.5,2003-04-13,24
34.5,-119.5,2003-04-14,21
34.5,-119.5,2003-05-03,24
34.5,-119.5,2003-05-14,12
34.5,-119.5,2003-05-17,17
34.5,-119.5,2003-08-22,12
34.5,-119.5,2003-11-09,21
34.5,-119.5,2003-12-06,22
34.5,-119.5,2003-12-13,12
34.5,-119.5,2003-12-20,18
34.5,-119.5,2003-12-23,12
34.5,-119.5,2003-12-24,12
34.5,-119.5,2003-12-25,17
34.5,-119.5,2003-12-29,12
34.75,-120.5,2003-02-11,16
34.75,-120.5,2003-02-12,24
34.75,-120.5,2003-03-15,19
34.75,-120.5,2003-03-27,12
34.75,-120.5,2003-04-13,24
34.75,-120.5,2003-05-02,15
34.75,-120.5,2003-05-03,24
34.75,-120.5,2003-05-26,14
34.75,-120.5,2003-11-09,17
34.75,-120.5,2003-12-05,12
34.75,-120.5,2003-12-23,14
34.75,-120.5,2003-12-24,12
34.75,-120.5,2003-12-25,15
35,-120.5,2003-02-11,15
35,-120.5,2003-02-12,20
35,-120.5,2003-02-16,13
35,-120.5,2003-03-15,19
35,-120.5,2003-04-13,24
35,-120.5,2003-05-02,16
35,-120.5,2003-05-03,24
35,-120.5,2003-05-26,12
35,-120.5,2003-07-25,15
35,-120.5,2003-08-22,13
35,-120.5,2003-11-09,17
35,-120.5,2003-12-05,21
35,-120.5,2003-12-23,15
35,-120.5,2003-12-24,12
35,-120.5,2003-12-25,15
35,-120.5,2003-12-29,12
35.25,-120.75,2003-02-11,14
35.25,-120.75,2003-02-12,19
35.25,-120.75,2003-02-16,12
35.25,-120.75,2003-03-15,18
35.25,-120.75,2003-04-13,24
35.25,-120.75,2003-05-02,16
35.25,-120.75,2003-05-03,24
35.25,-120.75,2003-07-25,16
35.25,-120.75,2003-08-22,14
35.25,-120.75,2003-11-09,15
35.25,-120.75,2003-11-30,14
35.25,-120.75,2003-12-05,24
35.25,-120.75,2003-12-23,15
35.25,-120.75,2003-12-24,12
35.25,-120.75,2003-12-29,13
35.5,-121,2003-02-11,13
35.5,-121,2003-02-12,18
35.5,-121,2003-02-16,12
35.5,-121,2003-03-15,17
35.5,-121,2003-03-27,12
35.5,-121,2003-04-13,24
35.5,-121,2003-05-02,16
35.5,-121,2003-05-03,24
35.5,-121,2003-05-26,12
35.5,-121,2003-07-25,16
35.5,-121,2003-08-22,14
35.5,-121,2003-11-09,14
35.5,-121,2003-11-30,14
35.5,-121,2003-12-05,24
35.5,-121,2003-12-06,16
35.5,-121,2003-12-23,14
35.5,-121,2003-12-24,15
35.5,-121,2003-12-29,14
35.75,-121.25,2003-02-11,12
35.75,-121.25,2003-02-12,17
35.75,-121.25,2003-02-16,12
35.75,-121.25,2003-03-14,13
35.75,-121.25,2003-03-15,17
35.75,-121.25,2003-03-27,13
35.75,-121.25,2003-04-13,21
35.75,-121.25,2003-05-02,16
35.75,-121.25,2003-05-03,23
35.75,-121.25,2003-05-26,13
35.75,-121.25,2003-07-25,16
35.75,-121.25,2003-08-22,14
35.75,-121.25,2003-11-09,13
35.75,-121.25,2003-11-29,15
35.75,-121.25,2003-11-30,14
35.75,-121.25,2003-12-01,12
35.75,-121.25,2003-12-05,24
