latitude,longitude,date,count
32.5,-117,1988-01-03,19
32.5,-117,1988-01-05,22
32.5,-117,1988-02-01,18
32.5,-117,1988-02-02,24
32.5,-117,1988-02-27,19
32.5,-117,1988-04-20,22
32.5,-117,1988-06-20,15
32.5,-117,1988-07-18,15
32.5,-117,1988-07-20,12
32.5,-117,1988-08-23,21
32.5,-117,1988-11-14,19
32.5,-117,1988-11-24,14
32.5,-117,1988-12-09,18
32.5,-117,1988-12-16,22
32.5,-117,1988-12-21,12
32.75,-117.25,1988-01-03,16
32.75,-117.25,1988-01-04,14
32.75,-117.25,1988-01-05,22
32.75,-117.25,1988-02-01,19
32.75,-117.25,1988-02-02,24
32.75,-117.25,1988-02-27,18
32.75,-117.25,1988-04-20,24
32.75,-117.25,1988-06-20,15
32.75,-117.25,1988-07-20,12
32.75,-117.25,1988-08-23,21
32.75,-117.25,1988-11-14,23
32.75,-117.25,1988-11-24,14
32.75,-117.25,1988-12-16,22
33,-117.25,1988-01-03,21
33,-117.25,1988-01-04,18
33,-117.25,1988-01-05,22
33,-117.25,1988-02-01,17
33,-117.25,1988-02-02,23
33,-117.25,1988-02-27,18
33,-117.25,1988-04-20,23
33,-117.25,1988-06-05,13
33,-117.25,1988-06-20,18
33,-117.25,1988-07-20,12
33,-117.25,1988-08-23,21
33,-117.25,1988-11-14,24
33,-117.25,1988-11-24,14
33,-117.25,1988-12-16,22
33.25,-117.5,1988-01-03,20
33.25,-117.5,1988-01-04,22
33.25,-117.5,1988-01-05,22
33.25,-117.5,1988-02-02,22
33.25,-117.5,1988-02-27,17
33.25,-117.5,1988-04-19,13
33.25,-117.5,1988-04-20,22
33.25,-117.5,1988-06-05,12
33.25,-117.5,1988-06-20,18
33.25,-117.5,1988-07-20,12
33.25,-117.5,1988-08-23,19
33.25,-117.5,1988-11-09,13
33.25,-117.5,1988-11-13,12
33.25,-117.5,1988-11-14,24
33.25,-117.5,1988-11-24,14
33.25,-117.5,1988-12-16,22
33.5,-117.75,1988-01-03,22
33.5,-117.75,1988-01-04,23
33.5,-117.75,1988-01-05,22
33.5,-117.75,1988-02-02,19
33.5,-117.75,1988-02-27,17
33.5,-117.75,1988-04-19,16
33.5,-117.75,1988-04-20,21
33.5,-117.75,1988-06-20,18
33.5,-117.75,1988-08-20,18
33.5,-117.75,1988-08-23,19
33.5,-117.75,1988-11-09,12
33.5,-117.75,1988-11-13,12
33.5,-117.75,1988-11-14,24
33.5,-117.75,1988-11-23,12
33.5,-117.75,1988-11-24,14
33.5,-117.75,1988-12-16,22
33.75,-118.25,1988-01-03,24
33.75,-118.25,1988-01-04,22
33.75,-118.25,1988-01-05,22
33.75,-118.25,1988-01-08,13
33.75,-118.25,1988-02-02,15
33.75,-118.25,1988-02-27,18
33.75,-118.25,1988-04-19,18
33.75,-118.25,1988-04-20,19
33.75,-118.25,1988-06-20,18
33.75,-118.25,1988-08-20,18
33.75,-118.25,1988-08-23,20
