latitude,longitude,date,count
32.5,-117,2001-01-11,23
32.5,-117,2001-02-13,15
32.5,-117,2001-03-05,22
32.5,-117,2001-03-06,23
32.5,-117,2001-04-18,16
32.5,-117,2001-04-19,12
32.5,-117,2001-07-04,14
32.5,-117,2001-09-06,12
32.5,-117,2001-10-30,16
32.5,-117,2001-10-31,24
32.5,-117,2001-12-03,13
32.5,-117,2001-12-29,24
32.5,-117,2001-12-30,13
32.75,-117.25,2001-01-11,21
32.75,-117.25,2001-02-13,15
32.75,-117.25,2001-03-05,24
32.75,-117.25,2001-03-06,22
32.75,-117.25,2001-04-18,16
32.75,-117.25,2001-09-06,12
32.75,-117.25,2001-10-30,18
32.75,-117.25,2001-10-31,24
32.75,-117.25,2001-12-03,12
32.75,-117.25,2001-12-29,24
33,-117.25,2001-01-11,21
33,-117.25,2001-02-13,15
33,-117.25,2001-03-04,15
33,-117.25,2001-03-05,24
33,-117.25,2001-03-06,22
33,-117.25,2001-04-18,16
33,-117.25,2001-10-30,20
33,-117.25,2001-10-31,24
33,-117.25,2001-11-24,12
33,-117.25,2001-12-02,14
33,-117.25,2001-12-03,12
33,-117.25,2001-12-29,24
33.25,-117.5,2001-01-11,20
33.25,-117.5,2001-02-13,16
33.25,-117.5,2001-03-04,15
33.25,-117.5,2001-03-05,24
33.25,-117.5,2001-03-06,18
33.25,-117.5,2001-04-18,14
33.25,-117.5,2001-10-30,24
33.25,-117.5,2001-10-31,24
33.25,-117.5,2001-11-24,12
33.25,-117.5,2001-12-02,19
33.25,-117.5,2001-12-03,12
33.25,-117.5,2001-12-29,24
33.5,-117.75,2001-01-11,18
33.5,-117.75,2001-02-13,16
33.5,-117.75,2001-03-04,15
33.5,-117.75,2001-03-05,24
33.5,-117.75,2001-03-06,18
33.5,-117.75,2001-04-18,14
33.5,-117.75,2001-10-30,24
33.5,-117.75,2001-10-31,21
33.5,-117.75,2001-11-24,13
33.5,-117.75,2001-12-02,24
33.5,-117.75,2001-12-29,24
33.75,-118.25,2001-01-11,17
33.75,-118.25,2001-02-13,17
33.75,-118.25,2001-03-04,16
33.75,-118.25,2001-03-05,24
33.75,-118.25,2001-03-06,19
33.75,-118.25,2001-04-18,15
33.75,-118.25,2001-06-26,12
33.75,-118.25,2001-10-30,24
33.75,-118.25,2001-10-31,19
33.75,-118.25,2001-11-24,15
33.75,-118.25,2001-12-02,24
33.75,-118.25,2001-12-03,12
33.75,-118.25,2001-12-29,24
33.75,-118,2001-01-11,17
33.75,-118,2001-02-13,17
33.75,-118,2001-03-04,16
33.75,-118,2001-03-05,24
33.75,-118,2001-03-06,19
33.75,-118,2001-04-18,15
33.75,-118,2001-10-30,24
33.75,-118,2001-10-31,19
33.75,-118,2001-11-24,13
33.75,-118,2001-12-02,24
33.75,-118,2001-12-03,12
33.75,-118,2001-12-29,24
34,-119,2001-01-11,15
34,-119,2001-03-04,17
34,-119,2001-03-05,24
34,-119,2001-03-06,21
34,-119,2001-06-26,13
34,-119,2001-09-25,13
34,-119,2001-10-30,24
34,-119,2001-10-31,16
34,-119,2001-11-11,15
34,-119,2001-11-21,14
34,-119,2001-11-24,19
34,-119,2001-11-28,13
34,-119,2001-12-02,24
34,-119,2001-12-29,24
34,-118.75,2001-01-11,16
34,-118.75,2001-02-13,13
34,-118.75,2001-03-04,16
34,-118.75,2001-03-05,24
34,-118.75,2001-03-06,21
34,-118.75,2001-04-18,13
34,-118.75,2001-06-26,13
34,-118.75,2001-09-25,14
34,-118.75,2001-10-30,24
34,-118.75,2001-10-31,17
34,-118.75,2001-11-11,14
34,-118.75,2001-11-21,12
34,-118.75,2001-11-24,18
34,-118.75,2001-11-28,13
34,-118.75,2001-12-02,24
34,-118.75,2001-12-29,24
34,-118.5,2001-01-11,16
34,-118.5,2001-02-13,15
34,-118.5,2001-03-04,16
34,-118.5,2001-03-05,24
34,-118.5,2001-03-06,21
34,-118.5,2001-03-28,12
34,-118.5,2001-04-18,14
34,-118.5,2001-06-26,12
34,-118.5,2001-10-30,24
34,-118.5,2001-10-31,17
34,-118.5,2001-11-11,12
34,-118.5,2001-11-21,12
34,-118.5,2001-11-24,18
34,-118.5,2001-11-28,12
34,-118.5,2001-12-02,24
34,-118.5,2001-12-29,24
34.25,-119.25,2001-01-11,14
34.25,-119.25,2001-03-04,17
34.25,-119.25,2001-03-05,24
34.25,-119.25,2001-03-06,21
34.25,-119.25,2001-06-26,14
34.25,-119.25,2001-09-25,14
34.25,-119.25,2001-10-29,14
34.25,-119.25,2001-10-30,24
34.25,-119.25,2001-10-31,15
34.25,-119.25,2001-11-11,14
34.25,-119.25,2001-11-21,15
34.25,-119.25,2001-11-24,20
34.25,-119.25,2001-11-28,14
34.25,-119.25,2001-12-02,24
