latitude,longitude,date,count
32.5,-117,1983-01-27,19
32.5,-117,1983-01-29,13
32.5,-117,1983-02-26,16
32.5,-117,1983-02-27,24
32.5,-117,1983-02-28,24
32.5,-117,1983-03-01,24
32.5,-117,1983-03-02,24
32.5,-117,1983-03-04,16
32.5,-117,1983-03-05,22
32.5,-117,1983-03-06,14
32.5,-117,1983-03-07,15
32.5,-117,1983-03-08,17
32.5,-117,1983-03-13,12
32.5,-117,1983-03-29,17
32.5,-117,1983-04-18,19
32.5,-117,1983-04-28,16
32.5,-117,1983-04-29,22
32.5,-117,1983-04-30,14
32.5,-117,1983-07-05,12
32.5,-117,1983-07-06,23
32.5,-117,1983-07-25,16
32.5,-117,1983-07-26,12
32.5,-117,1983-08-06,15
32.5,-117,1983-08-07,14
32.5,-117,1983-08-13,16
32.5,-117,1983-08-14,18
32.5,-117,1983-08-15,23
32.5,-117,1983-08-18,14
32.5,-117,1983-09-19,16
32.5,-117,1983-09-20,23
32.5,-117,1983-09-29,13
32.5,-117,1983-09-30,24
32.5,-117,1983-10-01,24
32.5,-117,1983-10-07,18
32.5,-117,1983-11-11,21
32.5,-117,1983-11-12,19
32.5,-117,1983-11-24,15
32.5,-117,1983-11-25,24
32.5,-117,1983-12-01,16
32.5,-117,1983-12-13,15
32.5,-117,1983-12-23,21
32.5,-117,1983-12-24,24
32.5,-117,1983-12-25,24
32.5,-117,1983-12-26,24
32.5,-117,1983-12-27,24
32.75,-117.25,1983-01-27,21
32.75,-117.25,1983-01-29,12
32.75,-117.25,1983-02-26,17
32.75,-117.25,1983-02-27,24
32.75,-117.25,1983-02-28,24
32.75,-117.25,1983-03-01,24
32.75,-117.25,1983-03-02,24
32.75,-117.25,1983-03-04,16
32.75,-117.25,1983-03-05,21
32.75,-117.25,1983-03-06,13
32.75,-117.25,1983-03-07,16
32.75,-117.25,1983-03-08,17
32.75,-117.25,1983-03-13,15
32.75,-117.25,1983-03-29,15
32.75,-117.25,1983-04-18,21
32.75,-117.25,1983-04-28,16
32.75,-117.25,1983-04-29,24
32.75,-117.25,1983-04-30,14
32.75,-117.25,1983-07-05,12
32.75,-117.25,1983-07-06,23
32.75,-117.25,1983-08-06,15
32.75,-117.25,1983-08-07,14
32.75,-117.25,1983-08-13,13
32.75,-117.25,1983-08-14,18
32.75,-117.25,1983-08-15,24
32.75,-117.25,1983-08-18,16
32.75,-117.25,1983-09-19,15
32.75,-117.25,1983-09-20,21
32.75,-117.25,1983-09-29,13
32.75,-117.25,1983-09-30,24
32.75,-117.25,1983-10-01,24
32.75,-117.25,1983-10-07,18
32.75,-117.25,1983-11-11,24
32.75,-117.25,1983-11-12,19
32.75,-117.25,1983-11-24,17
32.75,-117.25,1983-11-25,23
32.75,-117.25,1983-12-01,17
32.75,-117.25,1983-12-03,12
32.75,-117.25,1983-12-13,15
32.75,-117.25,1983-12-23,19
32.75,-117.25,1983-12-24,23
32.75,-117.25,1983-12-25,24
32.75,-117.25,1983-12-26,24
32.75,-117.25,1983-12-27,24
32.75,-117.25,1983-12-29,17
33,-117.25,1983-01-27,24
33,-117.25,1983-01-29,12
33,-117.25,1983-02-26,17
33,-117.25,1983-02-27,24
33,-117.25,1983-02-28,24
33,-117.25,1983-03-01,24
33,-117.25,1983-03-02,24
33,-117.25,1983-03-04,14
33,-117.25,1983-03-05,17
33,-117.25,1983-03-06,13
33,-117.25,1983-03-07,16
33,-117.25,1983-03-08,17
33,-117.25,1983-03-13,16
33,-117.25,1983-03-29,14
33,-117.25,1983-04-18,22
33,-117.25,1983-04-28,18
33,-117.25,1983-04-29,24
33,-117.25,1983-04-30,14
33,-117.25,1983-07-05,12
33,-117.25,1983-07-06,23
33,-117.25,1983-07-19,16
33,-117.25,1983-08-06,15
33,-117.25,1983-08-07,14
33,-117.25,1983-08-13,15
33,-117.25,1983-08-14,18
33,-117.25,1983-08-15,24
33,-117.25,1983-08-18,16
33,-117.25,1983-09-19,14
33,-117.25,1983-09-20,20
33,-117.25,1983-09-29,13
33,-117.25,1983-09-30,24
33,-117.25,1983-10-01,24
33,-117.25,1983-10-07,18
33,-117.25,1983-11-11,24
33,-117.25,1983-11-12,19
33,-117.25,1983-11-24,24
33,-117.25,1983-11-25,17
33,-117.25,1983-12-01,17
33,-117.25,1983-12-03,13
33,-117.25,1983-12-13,15
33,-117.25,1983-12-23,18
33,-117.25,1983-12-24,24
33,-117.25,1983-12-25,24
33,-117.25,1983-12-26,24
33,-117.25,1983-12-27,24
33,-117.25,1983-12-29,16
33.25,-117.5,1983-01-24,13
33.25,-117.5,1983-01-27,24
33.25,-117.5,1983-02-07,13
33.25,-117.5,1983-02-26,20
33.25,-117.5,1983-02-27,22
33.25,-117.5,1983-02-28,24
33.25,-117.5,1983-03-01,24
33.25,-117.5,1983-03-02,24
33.25,-117.5,1983-03-04,14
33.25,-117.5,1983-03-05,15
33.25,-117.5,1983-03-06,13
33.25,-117.5,1983-03-07,16
33.25,-117.5,1983-03-08,17
33.25,-117.5,1983-03-13,19
33.25,-117.5,1983-03-29,16
33.25,-117.5,1983-04-18,22
33.25,-117.5,1983-04-27,15
33.25,-117.5,1983-04-28,22
33.25,-117.5,1983-04-29,24
33.25,-117.5,1983-04-30,14
33.25,-117.5,1983-07-06,23
33.25,-117.5,1983-07-08,15
33.25,-117.5,1983-07-18,12
33.25,-117.5,1983-07-19,21
33.25,-117.5,1983-08-06,15
33.25,-117.5,1983-08-07,13
33.25,-117.5,1983-08-13,16
33.25,-117.5,1983-08-14,18
33.25,-117.5,1983-08-15,24
33.25,-117.5,1983-08-18,16
33.25,-117.5,1983-09-20,20
33.25,-117.5,1983-09-29,13
33.25,-117.5,1983-09-30,24
33.25,-117.5,1983-10-01,24
33.25,-117.5,1983-10-07,18
33.25,-117.5,1983-11-10,12
33.25,-117.5,1983-11-11,24
33.25,-117.5,1983-11-12,19
33.25,-117.5,1983-11-24,24
33.25,-117.5,1983-11-25,16
33.25,-117.5,1983-12-01,14
33.25,-117.5,1983-12-03,13
33.25,-117.5,1983-12-13,15
33.25,-117.5,1983-12-23,20
33.25,-117.5,1983-12-24,24
33.25,-117.5,1983-12-25,24
33.25,-117.5,1983-12-26,24
33.25,-117.5,1983-12-27,24
33.25,-117.5,1983-12-29,17
33.5,-117.75,1983-01-24,14
33.5,-117.75,1983-01-27,24
33.5,-117.75,1983-02-07,15
33.5,-117.75,1983-02-26,21
33.5,-117.75,1983-02-27,20
33.5,-117.75,1983-02-28,24
33.5,-117.75,1983-03-01,24
33.5,-117.75,1983-03-02,24
33.5,-117.75,1983-03-05,14
33.5,-117.75,1983-03-07,17
33.5,-117.75,1983-03-08,17
33.5,-117.75,1983-03-13,20
33.5,-117.75,1983-03-29,19
33.5,-117.75,1983-04-18,23
33.5,-117.75,1983-04-27,15
33.5,-117.75,1983-04-28,22
33.5,-117.75,1983-04-29,24
33.5,-117.75,1983-04-30,13
33.5,-117.75,1983-07-06,23
33.5,-117.75,1983-07-07,12
33.5,-117.75,1983-07-08,23
33.5,-117.75,1983-07-18,12
