latitude,longitude,date,count
32.5,-117,1995-01-05,18
32.5,-117,1995-01-06,14
32.5,-117,1995-01-07,17
32.5,-117,1995-01-08,18
32.5,-117,1995-01-10,16
32.5,-117,1995-01-11,24
32.5,-117,1995-01-12,24
32.5,-117,1995-01-15,17
32.5,-117,1995-01-24,24
32.5,-117,1995-01-25,23
32.5,-117,1995-02-13,20
32.5,-117,1995-02-14,24
32.5,-117,1995-03-03,21
32.5,-117,1995-03-04,20
32.5,-117,1995-03-05,20
32.5,-117,1995-03-10,24
32.5,-117,1995-03-11,24
32.5,-117,1995-03-20,16
32.5,-117,1995-03-21,24
32.5,-117,1995-04-28,24
32.5,-117,1995-04-29,24
32.5,-117,1995-04-30,24
32.5,-117,1995-05-11,23
32.5,-117,1995-05-12,12
32.5,-117,1995-05-13,12
32.5,-117,1995-05-14,21
32.5,-117,1995-06-30,13
32.5,-117,1995-07-01,14
32.5,-117,1995-07-08,14
32.5,-117,1995-09-08,13
32.5,-117,1995-12-13,24
32.5,-117,1995-12-30,22
32.75,-117.25,1995-01-05,18
32.75,-117.25,1995-01-06,14
32.75,-117.25,1995-01-07,18
32.75,-117.25,1995-01-08,22
32.75,-117.25,1995-01-10,18
32.75,-117.25,1995-01-11,24
32.75,-117.25,1995-01-12,24
32.75,-117.25,1995-01-15,17
32.75,-117.25,1995-01-24,24
32.75,-117.25,1995-01-25,24
32.75,-117.25,1995-02-13,12
32.75,-117.25,1995-02-14,24
32.75,-117.25,1995-03-03,21
32.75,-117.25,1995-03-04,20
32.75,-117.25,1995-03-05,20
32.75,-117.25,1995-03-10,24
32.75,-117.25,1995-03-11,24
32.75,-117.25,1995-03-20,18
32.75,-117.25,1995-03-21,24
32.75,-117.25,1995-04-28,24
32.75,-117.25,1995-04-29,24
32.75,-117.25,1995-04-30,24
32.75,-117.25,1995-05-11,24
32.75,-117.25,1995-05-12,12
32.75,-117.25,1995-05-14,21
32.75,-117.25,1995-07-08,21
32.75,-117.25,1995-09-08,13
32.75,-117.25,1995-12-12,15
32.75,-117.25,1995-12-13,24
32.75,-117.25,1995-12-30,24
33,-117.25,1995-01-05,18
33,-117.25,1995-01-06,17
33,-117.25,1995-01-07,18
33,-117.25,1995-01-08,23
33,-117.25,1995-01-10,19
33,-117.25,1995-01-11,24
33,-117.25,1995-01-12,24
33,-117.25,1995-01-14,13
33,-117.25,1995-01-15,16
33,-117.25,1995-01-24,24
33,-117.25,1995-01-25,24
33,-117.25,1995-02-13,12
33,-117.25,1995-02-14,24
33,-117.25,1995-03-03,21
33,-117.25,1995-03-04,20
33,-117.25,1995-03-05,20
33,-117.25,1995-03-10,24
33,-117.25,1995-03-11,24
33,-117.25,1995-03-20,18
33,-117.25,1995-03-21,24
33,-117.25,1995-04-28,24
33,-117.25,1995-04-29,24
33,-117.25,1995-04-30,24
33,-117.25,1995-05-11,21
33,-117.25,1995-05-12,12
33,-117.25,1995-05-13,12
33,-117.25,1995-05-14,21
33,-117.25,1995-07-08,22
33,-117.25,1995-09-08,13
33,-117.25,1995-12-12,18
33,-117.25,1995-12-13,24
33,-117.25,1995-12-30,24
33.25,-117.5,1995-01-05,18
33.25,-117.5,1995-01-06,16
33.25,-117.5,1995-01-07,19
33.25,-117.5,1995-01-08,24
33.25,-117.5,1995-01-10,23
33.25,-117.5,1995-01-11,24
33.25,-117.5,1995-01-12,24
33.25,-117.5,1995-01-14,16
33.25,-117.5,1995-01-15,14
33.25,-117.5,1995-01-24,24
33.25,-117.5,1995-01-25,24
33.25,-117.5,1995-02-14,24
33.25,-117.5,1995-03-03,21
33.25,-117.5,1995-03-04,20
33.25,-117.5,1995-03-05,20
33.25,-117.5,1995-03-10,24
33.25,-117.5,1995-03-11,24
33.25,-117.5,1995-03-20,20
33.25,-117.5,1995-03-21,24
33.25,-117.5,1995-04-28,24
33.25,-117.5,1995-04-29,24
33.25,-117.5,1995-04-30,24
33.25,-117.5,1995-05-11,23
33.25,-117.5,1995-05-12,12
33.25,-117.5,1995-05-13,12
33.25,-117.5,1995-05-14,20
33.25,-117.5,1995-07-08,24
33.25,-117.5,1995-07-10,12
33.25,-117.5,1995-07-12,13
33.25,-117.5,1995-08-07,12
33.25,-117.5,1995-08-10,13
33.25,-117.5,1995-08-11,13
33.25,-117.5,1995-08-24,15
33.25,-117.5,1995-09-08,13
33.25,-117.5,1995-12-12,19
33.25,-117.5,1995-12-13,24
33.25,-117.5,1995-12-30,24
33.5,-117.75,1995-01-05,18
33.5,-117.75,1995-01-06,15
33.5,-117.75,1995-01-07,19
33.5,-117.75,1995-01-08,24
33.5,-117.75,1995-01-09,13
33.5,-117.75,1995-01-10,24
33.5,-117.75,1995-01-11,24
33.5,-117.75,1995-01-12,24
33.5,-117.75,1995-01-14,16
33.5,-117.75,1995-01-15,12
33.5,-117.75,1995-01-24,24
33.5,-117.75,1995-01-25,23
33.5,-117.75,1995-02-14,24
33.5,-117.75,1995-03-03,18
33.5,-117.75,1995-03-04,20
33.5,-117.75,1995-03-05,20
33.5,-117.75,1995-03-10,24
33.5,-117.75,1995-03-11,24
33.5,-117.75,1995-03-20,19
33.5,-117.75,1995-03-21,24
33.5,-117.75,1995-04-28,24
33.5,-117.75,1995-04-29,24
33.5,-117.75,1995-04-30,24
33.5,-117.75,1995-05-11,23
33.5,-117.75,1995-05-12,12
33.5,-117.75,1995-05-13,12
33.5,-117.75,1995-05-14,14
33.5,-117.75,1995-07-08,24
33.5,-117.75,1995-07-09,18
33.5,-117.75,1995-07-10,14
33.5,-117.75,1995-07-12,16
33.5,-117.75,1995-08-07,16
33.5,-117.75,1995-08-10,16
33.5,-117.75,1995-08-11,14
33.5,-117.75,1995-08-24,17
33.5,-117.75,1995-12-12,21
33.5,-117.75,1995-12-13,24
33.5,-117.75,1995-12-30,24
33.75,-118.25,1995-01-05,18
33.75,-118.25,1995-01-06,13
33.75,-118.25,1995-01-07,20
33.75,-118.25,1995-01-08,24
33.75,-118.25,1995-01-09,19
33.75,-118.25,1995-01-10,24
33.75,-118.25,1995-01-11,24
33.75,-118.25,1995-01-12,24
33.75,-118.25,1995-01-14,16
33.75,-118.25,1995-01-24,24
33.75,-118.25,1995-01-25,18
33.75,-118.25,1995-02-14,24
33.75,-118.25,1995-03-03,14
33.75,-118.25,1995-03-04,20
33.75,-118.25,1995-03-05,20
33.75,-118.25,1995-03-10,24
