latitude,longitude,date,count
32.5,-117,2018-01-06,13
32.5,-117,2018-01-08,19
32.5,-117,2018-01-09,24
32.5,-117,2018-01-10,22
32.5,-117,2018-03-09,16
32.5,-117,2018-03-10,24
32.5,-117,2018-03-11,15
32.5,-117,2018-03-21,24
32.5,-117,2018-03-22,24
32.5,-117,2018-04-06,24
32.5,-117,2018-04-16,12
32.5,-117,2018-05-12,14
32.5,-117,2018-06-15,17
32.5,-117,2018-08-09,19
32.5,-117,2018-09-15,14
32.5,-117,2018-09-16,13
32.5,-117,2018-09-30,24
32.5,-117,2018-10-02,12
32.5,-117,2018-10-03,16
32.5,-117,2018-12-06,13
32.75,-117.25,2018-01-06,13
32.75,-117.25,2018-01-08,20
32.75,-117.25,2018-01-09,24
32.75,-117.25,2018-01-10,22
32.75,-117.25,2018-03-09,15
32.75,-117.25,2018-03-10,24
32.75,-117.25,2018-03-11,14
32.75,-117.25,2018-03-21,24
32.75,-117.25,2018-03-22,24
32.75,-117.25,2018-04-06,24
32.75,-117.25,2018-05-12,13
32.75,-117.25,2018-06-15,17
32.75,-117.25,2018-08-09,12
32.75,-117.25,2018-09-15,14
32.75,-117.25,2018-09-16,13
32.75,-117.25,2018-09-30,24
32.75,-117.25,2018-10-03,18
32.75,-117.25,2018-12-05,12
32.75,-117.25,2018-12-06,13
33,-117.25,2018-01-06,14
33,-117.25,2018-01-08,20
33,-117.25,2018-01-09,24
33,-117.25,2018-01-10,22
33,-117.25,2018-03-09,12
33,-117.25,2018-03-10,24
33,-117.25,2018-03-11,14
33,-117.25,2018-03-21,24
33,-117.25,2018-03-22,24
33,-117.25,2018-04-06,24
33,-117.25,2018-04-16,12
33,-117.25,2018-05-12,12
33,-117.25,2018-06-15,18
33,-117.25,2018-09-15,17
33,-117.25,2018-09-16,13
33,-117.25,2018-09-30,24
33,-117.25,2018-10-03,18
33,-117.25,2018-12-05,13
33,-117.25,2018-12-06,13
33.25,-117.5,2018-01-06,14
33.25,-117.5,2018-01-08,19
33.25,-117.5,2018-01-09,24
33.25,-117.5,2018-01-10,22
33.25,-117.5,2018-03-10,24
33.25,-117.5,2018-03-11,13
33.25,-117.5,2018-03-21,24
33.25,-117.5,2018-03-22,24
33.25,-117.5,2018-04-06,24
33.25,-117.5,2018-06-15,17
33.25,-117.5,2018-09-15,18
33.25,-117.5,2018-09-16,13
33.25,-117.5,2018-09-30,24
33.25,-117.5,2018-10-03,18
33.25,-117.5,2018-11-22,12
33.25,-117.5,2018-12-05,13
33.25,-117.5,2018-12-06,13
33.5,-117.75,2018-01-06,15
