latitude,longitude,date,count
32.5,-117,1981-01-11,15
32.5,-117,1981-01-28,20
32.5,-117,1981-02-08,14
32.5,-117,1981-02-09,13
32.5,-117,1981-03-01,17
32.5,-117,1981-03-20,12
32.5,-117,1981-07-04,18
32.5,-117,1981-07-05,24
32.5,-117,1981-07-06,24
32.5,-117,1981-07-07,17
32.5,-117,1981-08-30,12
32.5,-117,1981-09-05,15
32.5,-117,1981-09-25,15
32.5,-117,1981-10-04,22
32.5,-117,1981-10-11,16
32.5,-117,1981-10-27,12
32.5,-117,1981-10-28,20
32.5,-117,1981-11-14,19
32.5,-117,1981-11-27,12
32.5,-117,1981-11-28,14
32.5,-117,1981-12-10,18
32.5,-117,1981-12-13,13
32.75,-117.25,1981-01-11,14
32.75,-117.25,1981-01-28,18
32.75,-117.25,1981-02-08,13
32.75,-117.25,1981-02-09,13
32.75,-117.25,1981-03-01,17
32.75,-117.25,1981-03-20,13
32.75,-117.25,1981-07-04,15
32.75,-117.25,1981-07-05,24
32.75,-117.25,1981-07-06,24
32.75,-117.25,1981-07-07,16
32.75,-117.25,1981-09-05,15
32.75,-117.25,1981-09-25,16
32.75,-117.25,1981-10-04,22
32.75,-117.25,1981-10-11,20
32.75,-117.25,1981-10-27,13
32.75,-117.25,1981-10-28,20
32.75,-117.25,1981-11-14,24
32.75,-117.25,1981-11-28,13
32.75,-117.25,1981-12-10,19
32.75,-117.25,1981-12-13,13
33,-117.25,1981-01-11,15
33,-117.25,1981-01-28,19
33,-117.25,1981-02-08,13
33,-117.25,1981-02-09,13
33,-117.25,1981-03-01,17
33,-117.25,1981-03-19,12
33,-117.25,1981-03-20,13
33,-117.25,1981-07-04,15
33,-117.25,1981-07-05,24
33,-117.25,1981-07-06,24
33,-117.25,1981-07-07,22
33,-117.25,1981-09-05,15
33,-117.25,1981-09-25,16
33,-117.25,1981-10-03,12
33,-117.25,1981-10-04,21
33,-117.25,1981-10-11,20
33,-117.25,1981-10-27,13
33,-117.25,1981-10-28,20
33,-117.25,1981-11-14,24
33,-117.25,1981-11-28,13
33,-117.25,1981-12-10,22
33,-117.25,1981-12-13,13
33.25,-117.5,1981-01-11,14
33.25,-117.5,1981-01-23,12
33.25,-117.5,1981-01-28,19
33.25,-117.5,1981-02-08,13
33.25,-117.5,1981-02-09,13
33.25,-117.5,1981-03-01,16
33.25,-117.5,1981-03-19,12
33.25,-117.5,1981-03-20,13
33.25,-117.5,1981-07-04,13
33.25,-117.5,1981-07-05,24
33.25,-117.5,1981-07-06,24
33.25,-117.5,1981-07-07,22
33.25,-117.5,1981-09-05,14
33.25,-117.5,1981-09-25,16
33.25,-117.5,1981-10-03,12
33.25,-117.5,1981-10-04,17
33.25,-117.5,1981-10-11,20
33.25,-117.5,1981-10-27,14
33.25,-117.5,1981-10-28,20
33.25,-117.5,1981-11-14,24
33.25,-117.5,1981-11-27,12
33.25,-117.5,1981-11-28,12
33.25,-117.5,1981-12-10,22
33.25,-117.5,1981-12-13,13
33.25,-117.5,1981-12-19,14
33.5,-117.75,1981-01-11,14
33.5,-117.75,1981-01-23,12
33.5,-117.75,1981-01-28,17
