latitude,longitude,date,count
32.5,-117,1999-01-16,20
32.5,-117,1999-01-17,22
32.5,-117,1999-01-24,22
32.5,-117,1999-02-04,13
32.5,-117,1999-02-09,14
32.5,-117,1999-06-01,13
32.5,-117,1999-06-02,20
32.5,-117,1999-07-07,20
32.5,-117,1999-09-09,12
32.75,-117.25,1999-01-16,19
32.75,-117.25,1999-01-17,22
32.75,-117.25,1999-01-24,22
32.75,-117.25,1999-02-04,13
32.75,-117.25,1999-02-07,12
32.75,-117.25,1999-02-09,14
32.75,-117.25,1999-06-01,13
32.75,-117.25,1999-06-02,22
32.75,-117.25,1999-07-06,12
32.75,-117.25,1999-07-07,21
33,-117.25,1999-01-16,20
33,-117.25,1999-01-17,21
33,-117.25,1999-01-24,23
33,-117.25,1999-01-25,12
33,-117.25,1999-02-04,12
33,-117.25,1999-02-07,13
33,-117.25,1999-02-09,16
33,-117.25,1999-06-01,13
33,-117.25,1999-06-02,24
33,-117.25,1999-07-06,12
33,-117.25,1999-07-07,20
33.25,-117.5,1999-01-16,19
33.25,-117.5,1999-01-17,21
33.25,-117.5,1999-01-24,23
33.25,-117.5,1999-01-25,12
33.25,-117.5,1999-02-07,18
33.25,-117.5,1999-02-09,20
33.25,-117.5,1999-06-01,13
33.25,-117.5,1999-06-02,24
33.25,-117.5,1999-07-06,12
33.25,-117.5,1999-07-07,21
33.5,-117.75,1999-01-16,19
33.5,-117.75,1999-01-17,20
33.5,-117.75,1999-01-24,24
33.5,-117.75,1999-01-25,13
33.5,-117.75,1999-02-07,22
33.5,-117.75,1999-02-09,20
33.5,-117.75,1999-06-01,13
33.5,-117.75,1999-06-02,24
33.5,-117.75,1999-07-07,20
33.75,-118.25,1999-01-16,21
33.75,-118.25,1999-01-17,20
33.75,-118.25,1999-01-23,14
33.75,-118.25,1999-01-24,24
33.75,-118.25,1999-01-25,13
33.75,-118.25,1999-02-07,22
33.75,-118.25,1999-02-09,22
33.75,-118.25,1999-06-01,13
33.75,-118.25,1999-06-02,20
33.75,-118.25,1999-07-07,20
33.75,-118.25,1999-11-15,13
33.75,-118,1999-01-16,20
33.75,-118,1999-01-17,20
33.75,-118,1999-01-23,13
33.75,-118,1999-01-24,24
33.75,-118,1999-01-25,14
33.75,-118,1999-02-07,22
33.75,-118,1999-02-09,21
33.75,-118,1999-06-01,13
33.75,-118,1999-06-02,22
33.75,-118,1999-07-07,20
34,-119,1999-01-16,21
34,-119,1999-01-17,22
34,-119,1999-01-19,15
34,-119,1999-01-23,20
34,-119,1999-01-24,24
34,-119,1999-02-07,22
34,-119,1999-02-08,12
34,-119,1999-02-09,22
34,-119,1999-06-01,13
34,-119,1999-06-02,16
34,-119,1999-07-07,20
34,-119,1999-07-12,13
34,-119,1999-10-28,13
34,-119,1999-11-15,15
34,-118.75,1999-01-16,21
34,-118.75,1999-01-17,21
34,-118.75,1999-01-19,13
34,-118.75,1999-01-23,18
34,-118.75,1999-01-24,24
34,-118.75,1999-01-25,13
34,-118.75,1999-02-07,22
34,-118.75,1999-02-09,22
34,-118.75,1999-06-01,13
34,-118.75,1999-06-02,22
34,-118.75,1999-07-07,20
34,-118.75,1999-10-28,12
34,-118.75,1999-11-15,14
34,-118.5,1999-01-16,22
34,-118.5,1999-01-17,22
34,-118.5,1999-01-19,14
34,-118.5,1999-01-23,17
34,-118.5,1999-01-24,24
34,-118.5,1999-01-25,13
34,-118.5,1999-02-07,22
34,-118.5,1999-02-09,22
34,-118.5,1999-06-01,13
34,-118.5,1999-06-02,18
34,-118.5,1999-07-07,20
34,-118.5,1999-11-15,14
34.25,-119.25,1999-01-16,23
34.25,-119.25,1999-01-17,22
34.25,-119.25,1999-01-19,16
34.25,-119.25,1999-01-23,20
34.25,-119.25,1999-01-24,24
34.25,-119.25,1999-02-07,22
34.25,-119.25,1999-02-09,22
34.25,-119.25,1999-03-25,12
34.25,-119.25,1999-04-21,12
34.25,-119.25,1999-07-07,15
34.25,-119.25,1999-07-12,16
34.25,-119.25,1999-10-28,14
34.25,-119.25,1999-11-15,17
34.5,-120.5,1999-01-16,24
34.5,-120.5,1999-01-17,18
34.5,-120.5,1999-01-19,15
34.5,-120.5,1999-01-23,18
34.5,-120.5,1999-01-24,22
34.5,-120.5,1999-02-07,22
34.5,-120.5,1999-02-09,19
34.5,-120.5,1999-03-25,13
34.5,-120.5,1999-04-21,12
34.5,-120.5,1999-10-28,18
34.5,-120.5,1999-11-15,12
34.5,-120.25,1999-01-16,24
34.5,-120.25,1999-01-17,19
34.5,-120.25,1999-01-19,15
34.5,-120.25,1999-01-23,20
34.5,-120.25,1999-01-24,22
34.5,-120.25,1999-02-07,22
34.5,-120.25,1999-02-09,20
34.5,-120.25,1999-03-25,14
34.5,-120.25,1999-04-21,12
34.5,-120.25,1999-07-12,15
34.5,-120.25,1999-10-28,17
34.5,-120.25,1999-11-15,13
34.5,-120,1999-01-16,24
34.5,-120,1999-01-17,20
34.5,-120,1999-01-19,15
34.5,-120,1999-01-23,20
34.5,-120,1999-01-24,24
34.5,-120,1999-02-07,22
34.5,-120,1999-02-09,20
34.5,-120,1999-03-25,15
34.5,-120,1999-04-21,12
34.5,-120,1999-07-12,16
34.5,-120,1999-10-28,16
34.5,-120,1999-11-15,13
34.5,-119.75,1999-01-16,24
34.5,-119.75,1999-01-17,22
34.5,-119.75,1999-01-19,14
34.5,-119.75,1999-01-23,23
34.5,-119.75,1999-01-24,24
34.5,-119.75,1999-02-07,22
34.5,-119.75,1999-02-09,20
34.5,-119.75,1999-03-25,14
34.5,-119.75,1999-04-21,12
34.5,-119.75,1999-07-12,16
34.5,-119.75,1999-10-28,15
34.5,-119.75,1999-11-15,15
34.5,-119.5,1999-01-16,24
34.5,-119.5,1999-01-17,22
34.5,-119.5,1999-01-19,14
34.5,-119.5,1999-01-23,24
34.5,-119.5,1999-01-24,24
34.5,-119.5,1999-02-07,22
34.5,-119.5,1999-02-09,20
