latitude,longitude,date,count
32.5,-117,2002-04-24,12
32.5,-117,2002-05-20,14
32.5,-117,2002-09-05,12
32.5,-117,2002-09-06,24
32.5,-117,2002-09-07,24
32.5,-117,2002-09-08,24
32.5,-117,2002-11-10,23
32.5,-117,2002-11-11,15
32.5,-117,2002-12-18,12
32.75,-117.25,2002-04-24,12
32.75,-117.25,2002-05-20,14
32.75,-117.25,2002-09-06,24
32.75,-117.25,2002-09-07,24
32.75,-117.25,2002-09-08,19
32.75,-117.25,2002-11-10,23
32.75,-117.25,2002-11-11,15
32.75,-117.25,2002-12-18,12
33,-117.25,2002-05-20,15
33,-117.25,2002-09-05,15
33,-117.25,2002-09-06,24
33,-117.25,2002-09-07,24
33,-117.25,2002-09-08,17
33,-117.25,2002-11-10,23
33,-117.25,2002-11-11,15
33.25,-117.5,2002-05-20,15
33.25,-117.5,2002-09-05,18
33.25,-117.5,2002-09-06,24
33.25,-117.5,2002-09-07,24
33.25,-117.5,2002-11-10,23
33.25,-117.5,2002-11-11,15
33.25,-117.5,2002-12-16,12
33.5,-117.75,2002-05-20,15
33.5,-117.75,2002-09-05,24
33.5,-117.75,2002-09-06,24
33.5,-117.75,2002-09-07,24
33.5,-117.75,2002-11-10,23
33.5,-117.75,2002-11-11,15
33.5,-117.75,2002-12-14,15
33.75,-118.25,2002-05-20,15
33.75,-118.25,2002-09-04,15
33.75,-118.25,2002-09-05,24
33.75,-118.25,2002-09-06,24
33.75,-118.25,2002-09-07,21
33.75,-118.25,2002-11-10,23
33.75,-118.25,2002-11-11,15
33.75,-118.25,2002-12-14,19
33.75,-118.25,2002-12-16,13
33.75,-118,2002-05-20,15
33.75,-118,2002-09-04,17
33.75,-118,2002-09-05,24
33.75,-118,2002-09-06,24
33.75,-118,2002-09-07,24
33.75,-118,2002-11-10,23
33.75,-118,2002-11-11,15
33.75,-118,2002-12-14,20
33.75,-118,2002-12-16,12
34,-119,2002-05-20,13
34,-119,2002-09-04,20
34,-119,2002-09-05,24
34,-119,2002-09-06,24
34,-119,2002-11-07,13
34,-119,2002-11-10,23
34,-119,2002-11-11,15
34,-119,2002-12-14,21
34,-119,2002-12-16,14
34,-118.75,2002-05-20,14
34,-118.75,2002-09-04,20
34,-118.75,2002-09-05,24
34,-118.75,2002-09-06,24
34,-118.75,2002-09-07,12
34,-118.75,2002-11-07,13
34,-118.75,2002-11-10,23
34,-118.75,2002-11-11,15
34,-118.75,2002-12-14,22
34,-118.75,2002-12-16,14
34,-118.5,2002-05-20,14
34,-118.5,2002-09-04,18
34,-118.5,2002-09-05,24
34,-118.5,2002-09-06,24
34,-118.5,2002-09-07,14
34,-118.5,2002-11-07,12
34,-118.5,2002-11-10,23
34,-118.5,2002-11-11,15
34,-118.5,2002-12-14,21
34,-118.5,2002-12-16,14
34.25,-119.25,2002-05-20,13
34.25,-119.25,2002-09-04,22
34.25,-119.25,2002-09-05,24
34.25,-119.25,2002-09-06,24
34.25,-119.25,2002-11-07,14
34.25,-119.25,2002-11-10,23
34.25,-119.25,2002-11-11,15
34.25,-119.25,2002-12-14,24
34.25,-119.25,2002-12-16,15
34.5,-120.5,2002-02-19,12
34.5,-120.5,2002-04-10,15
34.5,-120.5,2002-04-12,13
34.5,-120.5,2002-09-04,13
34.5,-120.5,2002-09-05,24
34.5,-120.5,2002-09-06,24
34.5,-120.5,2002-11-07,18
34.5,-120.5,2002-11-10,23
34.5,-120.5,2002-11-11,15
34.5,-120.5,2002-12-14,15
34.5,-120.5,2002-12-16,12
34.5,-120.25,2002-02-19,12
34.5,-120.25,2002-04-10,14
34.5,-120.25,2002-04-12,12
34.5,-120.25,2002-09-04,12
34.5,-120.25,2002-09-05,24
34.5,-120.25,2002-09-06,24
34.5,-120.25,2002-11-07,16
34.5,-120.25,2002-11-10,23
34.5,-120.25,2002-11-11,15
34.5,-120.25,2002-12-14,12
34.5,-120,2002-04-10,13
34.5,-120,2002-09-04,16
34.5,-120,2002-09-05,24
34.5,-120,2002-09-06,24
34.5,-120,2002-11-07,15
34.5,-120,2002-11-10,23
34.5,-120,2002-11-11,15
34.5,-120,2002-12-14,17
34.5,-120,2002-12-15,12
34.5,-120,2002-12-16,13
34.5,-119.75,2002-01-27,12
34.5,-119.75,2002-04-10,12
34.5,-119.75,2002-09-04,20
34.5,-119.75,2002-09-05,24
34.5,-119.75,2002-09-06,24
34.5,-119.75,2002-11-07,17
34.5,-119.75,2002-11-10,23
34.5,-119.75,2002-11-11,15
34.5,-119.75,2002-12-14,22
34.5,-119.75,2002-12-15,12
34.5,-119.75,2002-12-16,13
34.5,-119.5,2002-01-27,12
34.5,-119.5,2002-09-04,19
34.5,-119.5,2002-09-05,24
34.5,-119.5,2002-09-06,24
34.5,-119.5,2002-11-07,17
34.5,-119.5,2002-11-10,23
34.5,-119.5,2002-11-11,15
34.5,-119.5,2002-12-14,24
34.5,-119.5,2002-12-15,12
34.5,-119.5,2002-12-16,15
34.5,-119.5,2002-12-31,12
34.75,-120.5,2002-02-19,12
34.75,-120.5,2002-04-10,15
34.75,-120.5,2002-04-12,13
34.75,-120.5,2002-09-04,19
34.75,-120.5,2002-09-05,24
34.75,-120.5,2002-09-06,24
34.75,-120.5,2002-11-07,19
34.75,-120.5,2002-11-10,23
34.75,-120.5,2002-11-11,15
34.75,-120.5,2002-12-14,17
34.75,-120.5,2002-12-16,13
34.75,-120.5,2002-12-31,12
35,-120.5,2002-02-19,12
35,-120.5,2002-04-10,13
35,-120.5,2002-04-12,13
35,-120.5,2002-09-04,23
35,-120.5,2002-09-05,24
35,-120.5,2002-09-06,24
35,-120.5,2002-11-07,19
35,-120.5,2002-11-10,23
35,-120.5,2002-11-11,15
35,-120.5,2002-12-14,20
35,-120.5,2002-12-15,13
35,-120.5,2002-12-16,16
35,-120.5,2002-12-28,12
35,-120.5,2002-12-31,12
35.25,-120.75,2002-01-02,16
35.25,-120.75,2002-02-19,12
35.25,-120.75,2002-03-06,13
35.25,-120.75,2002-04-10,13
35.25,-120.75,2002-04-12,12
35.25,-120.75,2002-09-04,23
35.25,-120.75,2002-09-05,23
35.25,-120.75,2002-09-06,23
35.25,-120.75,2002-11-07,20
35.25,-120.75,2002-11-10,23
35.25,-120.75,2002-11-11,15
35.25,-120.75,2002-12-14,24
35.25,-120.75,2002-12-15,13
35.25,-120.75,2002-12-16,17
35.25,-120.75,2002-12-28,14
35.25,-120.75,2002-12-31,12
35.5,-121,2002-01-02,18
35.5,-121,2002-02-19,12
35.5,-121,2002-03-06,14
35.5,-121,2002-04-10,12
35.5,-121,2002-07-13,14
35.5,-121,2002-09-04,23
35.5,-121,2002-09-05,21
35.5,-121,2002-09-06,21
35.5,-121,2002-11-07,21
35.5,-121,2002-11-10,22
35.5,-121,2002-11-11,15
35.5,-121,2002-12-13,14
35.5,-121,2002-12-14,24
35.5,-121,2002-12-15,15
35.5,-121,2002-12-16,17
