latitude,longitude,date,count
32.5,-117,2000-01-16,20
32.5,-117,2000-01-17,24
32.5,-117,2000-01-18,12
32.5,-117,2000-01-20,17
32.5,-117,2000-01-21,18
32.5,-117,2000-01-22,15
32.5,-117,2000-01-23,13
32.5,-117,2000-01-24,24
32.5,-117,2000-01-25,24
32.5,-117,2000-01-31,24
32.5,-117,2000-02-12,17
32.5,-117,2000-02-13,23
32.5,-117,2000-02-14,17
32.5,-117,2000-02-16,17
32.5,-117,2000-02-17,16
32.5,-117,2000-02-20,24
32.5,-117,2000-02-21,21
32.5,-117,2000-04-17,13
32.5,-117,2000-09-23,14
32.5,-117,2000-10-10,12
32.5,-117,2000-12-10,12
32.75,-117.25,2000-01-16,22
32.75,-117.25,2000-01-17,24
32.75,-117.25,2000-01-20,24
32.75,-117.25,2000-01-21,18
32.75,-117.25,2000-01-23,13
32.75,-117.25,2000-01-24,24
32.75,-117.25,2000-01-25,24
32.75,-117.25,2000-01-31,24
32.75,-117.25,2000-02-12,19
32.75,-117.25,2000-02-13,23
32.75,-117.25,2000-02-14,17
32.75,-117.25,2000-02-16,17
32.75,-117.25,2000-02-17,16
32.75,-117.25,2000-02-20,24
32.75,-117.25,2000-02-21,21
32.75,-117.25,2000-04-17,21
32.75,-117.25,2000-05-06,14
32.75,-117.25,2000-09-13,14
32.75,-117.25,2000-09-23,13
33,-117.25,2000-01-16,23
33,-117.25,2000-01-17,24
33,-117.25,2000-01-18,12
33,-117.25,2000-01-20,24
33,-117.25,2000-01-21,17
33,-117.25,2000-01-23,15
33,-117.25,2000-01-24,24
33,-117.25,2000-01-25,24
33,-117.25,2000-01-31,24
33,-117.25,2000-02-12,20
33,-117.25,2000-02-13,24
33,-117.25,2000-02-14,17
33,-117.25,2000-02-16,18
33,-117.25,2000-02-17,16
33,-117.25,2000-02-20,24
33,-117.25,2000-02-21,21
33,-117.25,2000-02-23,14
33,-117.25,2000-04-17,24
33,-117.25,2000-05-06,14
33,-117.25,2000-09-13,14
33,-117.25,2000-09-23,13
33.25,-117.5,2000-01-16,24
33.25,-117.5,2000-01-17,24
33.25,-117.5,2000-01-20,24
33.25,-117.5,2000-01-21,16
33.25,-117.5,2000-01-23,16
33.25,-117.5,2000-01-24,24
33.25,-117.5,2000-01-25,24
33.25,-117.5,2000-01-31,24
33.25,-117.5,2000-02-12,20
33.25,-117.5,2000-02-13,24
33.25,-117.5,2000-02-14,18
33.25,-117.5,2000-02-16,18
33.25,-117.5,2000-02-17,15
33.25,-117.5,2000-02-20,24
