latitude,longitude,date,count
32.5,-117,2013-01-24,22
32.5,-117,2013-01-25,21
32.5,-117,2013-03-08,14
32.5,-117,2013-03-20,19
32.5,-117,2013-05-06,13
32.5,-117,2013-06-25,21
32.5,-117,2013-08-28,17
32.5,-117,2013-08-29,12
32.5,-117,2013-10-29,12
32.5,-117,2013-12-04,12
32.75,-117.25,2013-01-24,19
32.75,-117.25,2013-01-25,21
32.75,-117.25,2013-03-20,16
32.75,-117.25,2013-05-06,13
32.75,-117.25,2013-06-25,22
32.75,-117.25,2013-08-28,17
32.75,-117.25,2013-12-04,12
33,-117.25,2013-01-24,19
33,-117.25,2013-01-25,19
33,-117.25,2013-03-20,15
33,-117.25,2013-05-06,13
33,-117.25,2013-06-25,22
33,-117.25,2013-08-24,12
33,-117.25,2013-08-27,18
33,-117.25,2013-08-28,17
33,-117.25,2013-09-03,19
33.25,-117.5,2013-01-24,19
33.25,-117.5,2013-01-25,14
33.25,-117.5,2013-03-20,16
33.25,-117.5,2013-05-06,13
33.25,-117.5,2013-06-25,22
33.25,-117.5,2013-08-27,12
33.25,-117.5,2013-08-28,19
33.25,-117.5,2013-09-03,20
33.5,-117.75,2013-01-23,12
33.5,-117.75,2013-01-24,19
33.5,-117.75,2013-01-25,14
33.5,-117.75,2013-03-20,16
33.5,-117.75,2013-06-25,22
33.5,-117.75,2013-08-27,12
33.5,-117.75,2013-08-28,19
33.5,-117.75,2013-09-03,20
33.75,-118.25,2013-01-23,12
33.75,-118.25,2013-01-24,19
33.75,-118.25,2013-01-25,14
33.75,-118.25,2013-03-20,16
33.75,-118.25,2013-06-25,22
33.75,-118.25,2013-08-28,16
33.75,-118.25,2013-09-02,12
33.75,-118.25,2013-09-03,20
33.75,-118,2013-01-23,12
33.75,-118,2013-01-24,19
33.75,-118,2013-01-25,14
33.75,-118,2013-03-20,16
33.75,-118,2013-06-25,22
33.75,-118,2013-08-27,14
33.75,-118,2013-08-28,18
33.75,-118,2013-09-02,12
33.75,-118,2013-09-03,20
34,-119,2013-01-23,13
34,-119,2013-01-24,22
34,-119,2013-01-25,13
34,-119,2013-03-20,17
34,-119,2013-06-25,22
34,-119,2013-09-02,13
34,-119,2013-09-03,19
34,-118.75,2013-01-23,13
34,-118.75,2013-01-24,21
34,-118.75,2013-03-20,18
34,-118.75,2013-06-25,22
34,-118.75,2013-08-28,14
34,-118.75,2013-09-02,14
34,-118.75,2013-09-03,20
34,-118.5,2013-01-23,13
34,-118.5,2013-01-24,20
34,-118.5,2013-03-20,17
34,-118.5,2013-06-25,22
34,-118.5,2013-08-28,15
34,-118.5,2013-09-02,16
34,-118.5,2013-09-03,20
34.25,-119.25,2013-01-23,13
34.25,-119.25,2013-01-24,23
34.25,-119.25,2013-01-25,12
34.25,-119.25,2013-03-20,19
34.25,-119.25,2013-06-25,22
34.25,-119.25,2013-09-02,16
34.25,-119.25,2013-09-03,19
34.5,-120.5,2013-01-23,13
34.5,-120.5,2013-01-24,24
34.5,-120.5,2013-03-20,15
34.5,-120.5,2013-04-06,14
34.5,-120.5,2013-04-07,19
34.5,-120.5,2013-06-25,22
34.5,-120.5,2013-06-26,13
34.5,-120.5,2013-09-02,20
34.5,-120.25,2013-01-23,13
34.5,-120.25,2013-01-24,24
34.5,-120.25,2013-03-20,15
34.5,-120.25,2013-04-06,14
34.5,-120.25,2013-04-07,19
34.5,-120.25,2013-06-25,22
34.5,-120.25,2013-09-02,20
34.5,-120,2013-01-23,13
34.5,-120,2013-01-24,24
34.5,-120,2013-03-20,16
34.5,-120,2013-04-06,14
34.5,-120,2013-04-07,15
34.5,-120,2013-06-25,22
34.5,-120,2013-09-02,20
34.5,-120,2013-09-03,17
34.5,-119.75,2013-01-23,13
34.5,-119.75,2013-01-24,24
34.5,-119.75,2013-03-20,19
34.5,-119.75,2013-04-06,14
34.5,-119.75,2013-06-25,22
34.5,-119.75,2013-09-02,20
34.5,-119.75,2013-09-03,19
34.5,-119.5,2013-01-23,13
34.5,-119.5,2013-01-24,24
34.5,-119.5,2013-03-20,19
34.5,-119.5,2013-04-06,13
34.5,-119.5,2013-06-25,22
34.5,-119.5,2013-09-02,20
34.5,-119.5,2013-09-03,19
34.75,-120.5,2013-01-23,13
34.75,-120.5,2013-01-24,24
34.75,-120.5,2013-03-20,15
34.75,-120.5,2013-04-06,14
34.75,-120.5,2013-04-07,19
34.75,-120.5,2013-06-25,22
34.75,-120.5,2013-06-26,14
34.75,-120.5,2013-07-11,13
34.75,-120.5,2013-09-02,20
35,-120.5,2013-01-23,13
35,-120.5,2013-01-24,24
35,-120.5,2013-03-20,15
35,-120.5,2013-04-06,14
35,-120.5,2013-04-07,18
35,-120.5,2013-06-25,22
