latitude,longitude,date,count
32.5,-117,2011-02-16,15
32.5,-117,2011-02-18,16
32.5,-117,2011-02-19,17
32.5,-117,2011-03-02,20
32.5,-117,2011-03-21,21
32.5,-117,2011-04-03,13
32.5,-117,2011-04-06,17
32.5,-117,2011-06-05,17
32.5,-117,2011-06-29,24
32.5,-117,2011-07-04,16
32.5,-117,2011-07-05,20
32.5,-117,2011-10-04,22
32.5,-117,2011-10-05,22
32.5,-117,2011-10-06,24
32.5,-117,2011-11-12,18
32.5,-117,2011-11-13,12
32.75,-117.25,2011-02-16,13
32.75,-117.25,2011-02-18,15
32.75,-117.25,2011-02-19,16
32.75,-117.25,2011-03-02,20
32.75,-117.25,2011-03-21,18
32.75,-117.25,2011-04-03,12
32.75,-117.25,2011-04-06,15
32.75,-117.25,2011-05-15,13
32.75,-117.25,2011-06-05,18
32.75,-117.25,2011-06-29,22
32.75,-117.25,2011-07-04,17
32.75,-117.25,2011-07-05,20
32.75,-117.25,2011-10-04,21
32.75,-117.25,2011-10-05,22
32.75,-117.25,2011-10-06,23
32.75,-117.25,2011-11-12,19
33,-117.25,2011-02-16,13
33,-117.25,2011-02-18,13
33,-117.25,2011-02-19,16
33,-117.25,2011-03-02,20
33,-117.25,2011-03-17,15
33,-117.25,2011-03-21,16
33,-117.25,2011-04-06,17
33,-117.25,2011-05-15,20
33,-117.25,2011-06-05,18
33,-117.25,2011-06-29,22
33,-117.25,2011-07-03,12
33,-117.25,2011-07-04,18
33,-117.25,2011-07-05,15
33,-117.25,2011-09-05,16
33,-117.25,2011-09-30,13
33,-117.25,2011-10-04,20
33,-117.25,2011-10-05,22
33,-117.25,2011-10-06,17
33,-117.25,2011-11-12,19
33.25,-117.5,2011-02-16,14
33.25,-117.5,2011-02-19,15
33.25,-117.5,2011-02-26,13
33.25,-117.5,2011-03-02,20
33.25,-117.5,2011-03-15,12
33.25,-117.5,2011-03-16,14
33.25,-117.5,2011-03-17,15
33.25,-117.5,2011-03-19,12
33.25,-117.5,2011-03-21,12
33.25,-117.5,2011-04-15,17
33.25,-117.5,2011-05-15,19
33.25,-117.5,2011-06-05,24
33.25,-117.5,2011-06-29,22
33.25,-117.5,2011-07-04,17
33.25,-117.5,2011-09-05,15
33.25,-117.5,2011-09-30,13
33.25,-117.5,2011-10-04,17
33.25,-117.5,2011-10-05,22
33.25,-117.5,2011-10-06,15
33.25,-117.5,2011-11-12,21
33.5,-117.75,2011-02-16,14
