latitude,longitude,date,count
32.5,-117,2016-02-18,22
32.5,-117,2016-03-05,14
32.5,-117,2016-03-06,21
32.5,-117,2016-05-21,14
32.5,-117,2016-06-11,21
32.5,-117,2016-07-24,13
32.5,-117,2016-09-19,14
32.5,-117,2016-09-20,21
32.5,-117,2016-09-21,23
32.5,-117,2016-09-22,13
32.5,-117,2016-09-27,12
32.5,-117,2016-10-16,15
32.5,-117,2016-10-17,19
32.5,-117,2016-10-24,24
32.5,-117,2016-10-28,20
32.5,-117,2016-10-29,15
32.5,-117,2016-10-30,23
32.5,-117,2016-11-20,21
32.5,-117,2016-11-21,22
32.5,-117,2016-12-11,17
32.5,-117,2016-12-13,14
32.5,-117,2016-12-16,24
32.5,-117,2016-12-21,17
32.5,-117,2016-12-22,21
32.5,-117,2016-12-24,18
32.75,-117.25,2016-02-18,21
32.75,-117.25,2016-03-05,14
32.75,-117.25,2016-03-06,20
32.75,-117.25,2016-05-21,16
32.75,-117.25,2016-06-11,21
32.75,-117.25,2016-07-24,13
32.75,-117.25,2016-09-19,12
32.75,-117.25,2016-09-20,21
32.75,-117.25,2016-09-21,24
32.75,-117.25,2016-09-22,14
32.75,-117.25,2016-09-27,12
32.75,-117.25,2016-10-16,23
32.75,-117.25,2016-10-17,19
32.75,-117.25,2016-10-24,24
32.75,-117.25,2016-10-28,20
32.75,-117.25,2016-10-29,15
32.75,-117.25,2016-10-30,23
32.75,-117.25,2016-11-20,20
32.75,-117.25,2016-11-21,22
32.75,-117.25,2016-12-10,14
32.75,-117.25,2016-12-11,17
32.75,-117.25,2016-12-13,21
32.75,-117.25,2016-12-15,12
32.75,-117.25,2016-12-16,24
32.75,-117.25,2016-12-21,14
32.75,-117.25,2016-12-22,20
32.75,-117.25,2016-12-24,19
33,-117.25,2016-02-18,20
33,-117.25,2016-03-05,14
33,-117.25,2016-03-06,20
33,-117.25,2016-05-21,16
33,-117.25,2016-06-11,21
33,-117.25,2016-09-20,21
33,-117.25,2016-09-21,22
33,-117.25,2016-09-22,16
33,-117.25,2016-09-27,12
33,-117.25,2016-10-16,24
33,-117.25,2016-10-17,19
33,-117.25,2016-10-24,24
33,-117.25,2016-10-28,24
33,-117.25,2016-10-29,15
33,-117.25,2016-10-30,23
33,-117.25,2016-11-20,22
33,-117.25,2016-11-21,18
33,-117.25,2016-12-10,12
33,-117.25,2016-12-11,17
33,-117.25,2016-12-13,22
33,-117.25,2016-12-15,13
33,-117.25,2016-12-16,24
33,-117.25,2016-12-22,20
33,-117.25,2016-12-24,17
33.25,-117.5,2016-02-18,19
33.25,-117.5,2016-03-05,15
33.25,-117.5,2016-03-06,20
33.25,-117.5,2016-05-21,15
33.25,-117.5,2016-06-11,21
33.25,-117.5,2016-09-20,21
33.25,-117.5,2016-09-22,17
33.25,-117.5,2016-09-27,12
33.25,-117.5,2016-10-16,24
33.25,-117.5,2016-10-17,19
33.25,-117.5,2016-10-24,24
33.25,-117.5,2016-10-28,24
33.25,-117.5,2016-10-29,15
33.25,-117.5,2016-10-30,23
33.25,-117.5,2016-11-20,15
33.25,-117.5,2016-11-21,15
33.25,-117.5,2016-12-10,13
33.25,-117.5,2016-12-11,17
33.25,-117.5,2016-12-13,22
33.25,-117.5,2016-12-15,14
33.25,-117.5,2016-12-16,24
33.25,-117.5,2016-12-22,15
33.25,-117.5,2016-12-24,14
33.5,-117.75,2016-02-18,18
33.5,-117.75,2016-03-05,16
33.5,-117.75,2016-03-06,19
33.5,-117.75,2016-05-21,12
33.5,-117.75,2016-06-11,21
33.5,-117.75,2016-09-20,18
33.5,-117.75,2016-09-22,16
33.5,-117.75,2016-10-16,24
33.5,-117.75,2016-10-17,19
33.5,-117.75,2016-10-24,24
33.5,-117.75,2016-10-28,24
33.5,-117.75,2016-10-29,15
33.5,-117.75,2016-10-30,23
33.5,-117.75,2016-11-20,17
33.5,-117.75,2016-11-21,12
33.5,-117.75,2016-12-10,12
33.5,-117.75,2016-12-11,17
33.5,-117.75,2016-12-13,22
33.5,-117.75,2016-12-15,14
33.5,-117.75,2016-12-16,24
33.5,-117.75,2016-12-22,12
33.5,-117.75,2016-12-24,13
33.75,-118.25,2016-02-18,17
33.75,-118.25,2016-03-05,18
33.75,-118.25,2016-03-06,18
33.75,-118.25,2016-03-09,14
33.75,-118.25,2016-06-11,21
33.75,-118.25,2016-09-20,15
33.75,-118.25,2016-09-22,14
33.75,-118.25,2016-10-15,16
33.75,-118.25,2016-10-16,24
33.75,-118.25,2016-10-17,19
33.75,-118.25,2016-10-24,24
33.75,-118.25,2016-10-28,24
33.75,-118.25,2016-10-29,15
33.75,-118.25,2016-10-30,23
33.75,-118.25,2016-11-20,16
33.75,-118.25,2016-12-10,13
33.75,-118.25,2016-12-11,17
33.75,-118.25,2016-12-13,22
