latitude,longitude,date,count
32.5,-117,1997-01-01,24
32.5,-117,1997-01-02,14
32.5,-117,1997-01-03,14
32.5,-117,1997-01-04,13
32.5,-117,1997-01-13,12
32.5,-117,1997-01-22,18
32.5,-117,1997-01-23,22
32.5,-117,1997-01-25,15
32.5,-117,1997-01-26,21
32.5,-117,1997-04-19,15
32.5,-117,1997-05-24,20
32.5,-117,1997-06-05,15
32.5,-117,1997-08-17,12
32.5,-117,1997-08-19,15
32.5,-117,1997-08-20,13
32.5,-117,1997-09-02,20
32.5,-117,1997-09-03,14
32.5,-117,1997-09-14,13
32.5,-117,1997-09-16,19
32.5,-117,1997-09-18,24
32.5,-117,1997-09-19,24
32.5,-117,1997-09-24,12
32.5,-117,1997-09-25,24
32.5,-117,1997-09-26,14
32.5,-117,1997-11-13,12
32.5,-117,1997-11-26,24
32.5,-117,1997-11-27,15
32.5,-117,1997-12-06,22
32.5,-117,1997-12-07,23
32.75,-117.25,1997-01-01,24
32.75,-117.25,1997-01-02,14
32.75,-117.25,1997-01-03,14
32.75,-117.25,1997-01-04,13
32.75,-117.25,1997-01-13,12
32.75,-117.25,1997-01-22,20
32.75,-117.25,1997-01-23,21
32.75,-117.25,1997-01-25,16
32.75,-117.25,1997-01-26,21
32.75,-117.25,1997-04-19,17
32.75,-117.25,1997-04-20,12
32.75,-117.25,1997-05-23,16
32.75,-117.25,1997-05-24,18
32.75,-117.25,1997-06-05,14
32.75,-117.25,1997-08-17,12
32.75,-117.25,1997-08-19,15
32.75,-117.25,1997-08-20,16
32.75,-117.25,1997-09-02,20
32.75,-117.25,1997-09-03,14
32.75,-117.25,1997-09-14,13
32.75,-117.25,1997-09-16,19
32.75,-117.25,1997-09-18,24
32.75,-117.25,1997-09-19,23
32.75,-117.25,1997-09-24,12
32.75,-117.25,1997-09-25,23
32.75,-117.25,1997-09-26,14
32.75,-117.25,1997-11-25,20
32.75,-117.25,1997-11-26,24
32.75,-117.25,1997-11-27,15
32.75,-117.25,1997-12-06,24
32.75,-117.25,1997-12-07,16
33,-117.25,1997-01-01,24
33,-117.25,1997-01-02,14
33,-117.25,1997-01-03,14
33,-117.25,1997-01-04,12
33,-117.25,1997-01-13,13
33,-117.25,1997-01-22,21
33,-117.25,1997-01-23,21
33,-117.25,1997-01-25,16
33,-117.25,1997-01-26,21
33,-117.25,1997-04-19,16
33,-117.25,1997-05-23,18
33,-117.25,1997-05-24,15
33,-117.25,1997-06-05,14
33,-117.25,1997-08-19,15
33,-117.25,1997-08-20,21
33,-117.25,1997-09-02,19
33,-117.25,1997-09-03,14
33,-117.25,1997-09-14,13
33,-117.25,1997-09-16,19
33,-117.25,1997-09-18,24
33,-117.25,1997-09-19,23
33,-117.25,1997-09-25,23
33,-117.25,1997-09-26,14
33,-117.25,1997-11-25,22
33,-117.25,1997-11-26,24
33,-117.25,1997-11-27,13
33,-117.25,1997-12-06,24
33,-117.25,1997-12-07,15
33.25,-117.5,1997-01-01,24
33.25,-117.5,1997-01-02,14
33.25,-117.5,1997-01-03,14
33.25,-117.5,1997-01-04,12
33.25,-117.5,1997-01-13,12
33.25,-117.5,1997-01-22,22
33.25,-117.5,1997-01-23,19
33.25,-117.5,1997-01-25,17
33.25,-117.5,1997-01-26,20
33.25,-117.5,1997-04-19,16
33.25,-117.5,1997-04-20,13
33.25,-117.5,1997-05-23,20
33.25,-117.5,1997-05-24,14
33.25,-117.5,1997-06-05,13
33.25,-117.5,1997-08-19,15
33.25,-117.5,1997-08-20,24
33.25,-117.5,1997-09-02,19
33.25,-117.5,1997-09-03,13
33.25,-117.5,1997-09-14,13
33.25,-117.5,1997-09-16,17
33.25,-117.5,1997-09-18,24
33.25,-117.5,1997-09-19,22
33.25,-117.5,1997-09-25,23
33.25,-117.5,1997-09-26,14
33.25,-117.5,1997-11-25,24
33.25,-117.5,1997-11-26,24
33.25,-117.5,1997-12-06,24
33.25,-117.5,1997-12-07,13
33.5,-117.75,1997-01-01,24
33.5,-117.75,1997-01-02,14
33.5,-117.75,1997-01-03,14
33.5,-117.75,1997-01-22,23
33.5,-117.75,1997-01-23,17
33.5,-117.75,1997-01-25,18
33.5,-117.75,1997-01-26,18
33.5,-117.75,1997-04-19,16
33.5,-117.75,1997-04-20,14
33.5,-117.75,1997-05-23,22
33.5,-117.75,1997-05-24,12
33.5,-117.75,1997-08-19,15
33.5,-117.75,1997-08-20,24
33.5,-117.75,1997-09-02,19
33.5,-117.75,1997-09-03,13
33.5,-117.75,1997-09-16,15
33.5,-117.75,1997-09-18,24
33.5,-117.75,1997-09-19,18
33.5,-117.75,1997-09-25,22
33.5,-117.75,1997-09-26,14
33.5,-117.75,1997-11-19,20
33.5,-117.75,1997-11-25,24
33.5,-117.75,1997-11-26,24
33.5,-117.75,1997-12-06,24
33.75,-118.25,1997-01-01,22
33.75,-118.25,1997-01-02,14
33.75,-118.25,1997-01-03,14
33.75,-118.25,1997-01-22,24
33.75,-118.25,1997-01-23,15
33.75,-118.25,1997-01-25,21
33.75,-118.25,1997-01-26,17
33.75,-118.25,1997-04-19,19
33.75,-118.25,1997-04-20,15
33.75,-118.25,1997-04-21,12
33.75,-118.25,1997-05-23,24
33.75,-118.25,1997-05-24,13
33.75,-118.25,1997-06-04,17
33.75,-118.25,1997-08-19,15
33.75,-118.25,1997-08-20,24
33.75,-118.25,1997-08-24,15
33.75,-118.25,1997-09-02,24
33.75,-118.25,1997-09-03,14
33.75,-118.25,1997-09-18,24
33.75,-118.25,1997-09-19,24
33.75,-118.25,1997-09-25,21
33.75,-118.25,1997-09-26,13
33.75,-118.25,1997-11-19,20
33.75,-118.25,1997-11-25,24
33.75,-118.25,1997-11-26,24
33.75,-118.25,1997-12-05,12
33.75,-118.25,1997-12-06,20
33.75,-118,1997-01-01,23
33.75,-118,1997-01-02,14
33.75,-118,1997-01-03,14
33.75,-118,1997-01-22,24
33.75,-118,1997-01-23,16
33.75,-118,1997-01-25,19
33.75,-118,1997-01-26,17
33.75,-118,1997-04-19,13
33.75,-118,1997-04-20,14
33.75,-118,1997-05-23,24
33.75,-118,1997-06-04,17
33.75,-118,1997-08-19,15
33.75,-118,1997-08-20,24
33.75,-118,1997-08-24,14
33.75,-118,1997-09-02,23
33.75,-118,1997-09-03,14
33.75,-118,1997-09-18,24
33.75,-118,1997-09-19,23
33.75,-118,1997-09-25,22
33.75,-118,1997-09-26,14
33.75,-118,1997-11-19,20
33.75,-118,1997-11-25,24
33.75,-118,1997-11-26,24
33.75,-118,1997-12-06,22
34,-119,1997-01-01,19
34,-119,1997-01-02,14
34,-119,1997-01-03,13
34,-119,1997-01-22,24
34,-119,1997-01-23,12
34,-119,1997-01-25,23
