latitude,longitude,date,count
32.5,-117,1992-01-03,19
32.5,-117,1992-01-05,17
32.5,-117,1992-02-06,22
32.5,-117,1992-02-11,15
32.5,-117,1992-02-12,14
32.5,-117,1992-02-13,22
32.5,-117,1992-02-15,13
32.5,-117,1992-03-20,14
32.5,-117,1992-03-21,20
32.5,-117,1992-03-26,13
32.5,-117,1992-03-27,14
32.5,-117,1992-06-29,17
32.5,-117,1992-06-30,24
32.5,-117,1992-07-04,17
32.5,-117,1992-07-07,21
32.5,-117,1992-07-12,19
32.5,-117,1992-08-22,16
32.5,-117,1992-12-03,24
32.5,-117,1992-12-07,17
32.5,-117,1992-12-28,16
32.75,-117.25,1992-01-03,19
32.75,-117.25,1992-01-05,17
32.75,-117.25,1992-02-06,22
32.75,-117.25,1992-02-10,13
32.75,-117.25,1992-02-11,17
32.75,-117.25,1992-02-12,15
32.75,-117.25,1992-02-13,22
32.75,-117.25,1992-02-15,14
32.75,-117.25,1992-03-20,19
32.75,-117.25,1992-03-21,21
32.75,-117.25,1992-03-27,12
32.75,-117.25,1992-06-29,17
32.75,-117.25,1992-06-30,24
32.75,-117.25,1992-07-04,17
32.75,-117.25,1992-07-07,21
32.75,-117.25,1992-07-12,19
32.75,-117.25,1992-08-22,21
32.75,-117.25,1992-10-23,12
32.75,-117.25,1992-12-03,22
32.75,-117.25,1992-12-07,17
32.75,-117.25,1992-12-28,15
33,-117.25,1992-01-03,17
33,-117.25,1992-01-05,17
33,-117.25,1992-02-06,22
33,-117.25,1992-02-10,13
33,-117.25,1992-02-11,19
33,-117.25,1992-02-12,14
33,-117.25,1992-02-13,22
33,-117.25,1992-02-15,14
33,-117.25,1992-03-20,20
33,-117.25,1992-03-21,23
33,-117.25,1992-06-29,17
33,-117.25,1992-06-30,24
33,-117.25,1992-07-04,17
33,-117.25,1992-07-05,13
33,-117.25,1992-07-06,13
33,-117.25,1992-07-07,22
33,-117.25,1992-07-12,19
33,-117.25,1992-08-22,17
33,-117.25,1992-10-23,12
33,-117.25,1992-12-03,22
33,-117.25,1992-12-07,17
33,-117.25,1992-12-28,15
33.25,-117.5,1992-01-03,16
33.25,-117.5,1992-01-05,17
33.25,-117.5,1992-02-06,22
33.25,-117.5,1992-02-10,13
33.25,-117.5,1992-02-11,21
33.25,-117.5,1992-02-12,14
33.25,-117.5,1992-02-13,22
33.25,-117.5,1992-02-15,15
33.25,-117.5,1992-03-20,20
33.25,-117.5,1992-03-21,24
33.25,-117.5,1992-06-29,17
33.25,-117.5,1992-06-30,24
33.25,-117.5,1992-07-04,17
33.25,-117.5,1992-07-05,15
33.25,-117.5,1992-07-06,17
33.25,-117.5,1992-07-07,22
33.25,-117.5,1992-07-12,20
33.25,-117.5,1992-08-22,14
33.25,-117.5,1992-10-23,12
33.25,-117.5,1992-12-03,19
33.25,-117.5,1992-12-07,20
33.25,-117.5,1992-12-28,14
33.5,-117.75,1992-01-03,15
33.5,-117.75,1992-01-05,18
33.5,-117.75,1992-02-06,22
33.5,-117.75,1992-02-10,14
33.5,-117.75,1992-02-11,24
33.5,-117.75,1992-02-12,15
33.5,-117.75,1992-02-13,21
33.5,-117.75,1992-02-15,15
33.5,-117.75,1992-03-20,21
33.5,-117.75,1992-03-21,23
33.5,-117.75,1992-06-29,17
33.5,-117.75,1992-06-30,24
33.5,-117.75,1992-07-04,17
33.5,-117.75,1992-07-05,20
33.5,-117.75,1992-07-06,19
33.5,-117.75,1992-07-07,22
33.5,-117.75,1992-07-09,12
33.5,-117.75,1992-07-11,12
33.5,-117.75,1992-07-12,19
33.5,-117.75,1992-10-23,12
33.5,-117.75,1992-12-07,21
33.5,-117.75,1992-12-28,13
